merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_country,acquirer_id,annual_volume,risk_level,created_at
MER38341456,Grand Hotel - Avenue #403,7011,HOTELS_MOTELS,USA,ACQ51737079,2984265.32,LOW,2025-10-22T15:37:13.145715
MER24782018,Corner Tavern - Downtown #404,5813,BARS_TAVERNS,USA,ACQ51737079,6507952.85,LOW,2025-10-22T15:37:13.145718
MER19340394,PC Store - Downtown #405,5045,COMPUTERS,USA,ACQ46142670,4601615.38,HIGH,2025-10-22T15:37:13.145721
MER82523542,Family Department - Uptown #406,5311,DEPARTMENT_STORES,USA,ACQ82453506,2904674.76,LOW,2025-10-22T15:37:13.145724
MER39392725,Burger Joint - Center #407,5814,FAST_FOOD,USA,ACQ87093960,4548743.32,LOW,2025-10-22T15:37:13.145727
MER39645150,Global Air - Center #408,4511,AIRLINES,USA,ACQ98849091,2391720.11,LOW,2025-10-22T15:37:13.145729
MER60059474,City Bus - Uptown #409,4111,LOCAL_TRANSIT,USA,ACQ45308441,4040417.44,LOW,2025-10-22T15:37:13.145732
MER78542263,Health Drugs - North #410,5912,DRUG_STORES,USA,ACQ13413916,2610585.29,MEDIUM,2025-10-22T15:37:13.145735
MER69487900,Health Drugs - North #411,5912,DRUG_STORES,USA,ACQ45685814,4983911.33,HIGH,2025-10-22T15:37:13.145738
MER38912008,Variety Shop - Avenue #412,5999,MISC_RETAIL,USA,ACQ26762752,4361909.64,HIGH,2025-10-22T15:37:13.145741
MER40696174,General Store - East Side #413,5999,MISC_RETAIL,USA,ACQ68206259,7060510.99,LOW,2025-10-22T15:37:13.145743
MER24626875,Fitness Club - Center #414,7941,SPORTS_RECREATION,USA,ACQ68206259,2997799.41,LOW,2025-10-22T15:37:13.145746
MER94891051,Computer World - Square #415,5045,COMPUTERS,USA,ACQ54432539,2476630.35,HIGH,2025-10-22T15:37:13.145749
MER49182101,Hair Studio - Downtown #416,7230,BEAUTY_SALONS,USA,ACQ23920854,3520653.79,LOW,2025-10-22T15:37:13.145752
MER75937031,Footwear Express - Mall #417,5661,SHOE_STORES,USA,ACQ21580031,4903110.13,HIGH,2025-10-22T15:37:13.145755
MER55510580,Health Drugs - East Side #418,5912,DRUG_STORES,USA,ACQ92975636,1987518.41,MEDIUM,2025-10-22T15:37:13.145757
MER32626981,Flower Shop - Plaza #419,5193,FLORISTS,USA,ACQ34991824,2215156.07,LOW,2025-10-22T15:37:13.145760
MER95916016,Grand Hotel - Uptown #420,7011,HOTELS_MOTELS,USA,ACQ23920854,2991667.51,LOW,2025-10-22T15:37:13.145762
MER13523687,City Bus - Square #421,4111,LOCAL_TRANSIT,USA,ACQ84731635,2700246.84,MEDIUM,2025-10-22T15:37:13.145765
MER33457138,Luxury Suites - Mall #422,7011,HOTELS_MOTELS,USA,ACQ40786358,4466680.92,LOW,2025-10-22T15:37:13.145767
MER13366668,Health Drugs - Avenue #423,5912,DRUG_STORES,USA,ACQ99516240,8528940.42,LOW,2025-10-22T15:37:13.145770
MER55309774,PC Store - West End #424,5045,COMPUTERS,USA,ACQ86667273,4015094.65,LOW,2025-10-22T15:37:13.145772
MER60377459,The Bistro - Street #425,5812,RESTAURANTS,USA,ACQ74154390,1384309.06,MEDIUM,2025-10-22T15:37:13.145775
MER58979266,City Pharmacy - South #426,5912,DRUG_STORES,USA,ACQ55914095,4758114.88,LOW,2025-10-22T15:37:13.145777
MER66742976,Health Drugs - South #427,5912,DRUG_STORES,USA,ACQ84722524,5940496.88,LOW,2025-10-22T15:37:13.145780
MER13224592,Shoe Palace - Center #428,5661,SHOE_STORES,USA,ACQ54432539,3974133.65,HIGH,2025-10-22T15:37:13.145782
MER52410791,Asian Fusion - Downtown #429,5812,RESTAURANTS,USA,ACQ11966938,5626467.06,LOW,2025-10-22T15:37:13.145785
MER77020790,Comfort Shoes - Street #430,5661,SHOE_STORES,USA,ACQ55924309,405747.96,LOW,2025-10-22T15:37:13.145787
MER65617874,Bloom Garden - Plaza #431,5193,FLORISTS,USA,ACQ63601601,4436560.28,LOW,2025-10-22T15:37:13.145790
MER95520134,Sports Bar - South #432,5813,BARS_TAVERNS,USA,ACQ80412924,4461183.99,LOW,2025-10-22T15:37:13.145792
MER36326364,Flower Shop - Center #433,5193,FLORISTS,USA,ACQ55924309,529614.25,MEDIUM,2025-10-22T15:37:13.145794
MER67025129,Footwear Express - West End #434,5661,SHOE_STORES,USA,ACQ10563009,6479378.39,LOW,2025-10-22T15:37:13.145797
MER52767700,Variety Shop - Uptown #435,5999,MISC_RETAIL,USA,ACQ85091521,3270159.50,MEDIUM,2025-10-22T15:37:13.145800
MER31070726,Electronics Plus - Plaza #436,5732,ELECTRONICS,USA,ACQ74171756,7027987.10,LOW,2025-10-22T15:37:13.145802
MER38682872,Computer World - Downtown #437,5045,COMPUTERS,USA,ACQ65324468,802025.96,MEDIUM,2025-10-22T15:37:13.145805
MER73003011,PC Store - Street #438,5045,COMPUTERS,USA,ACQ99516240,5815450.71,MEDIUM,2025-10-22T15:37:13.145807
MER10284842,Quick Meds - Center #439,5912,DRUG_STORES,USA,ACQ34991824,9107941.41,MEDIUM,2025-10-22T15:37:13.145810
MER67562261,Tech Solutions - Center #440,5045,COMPUTERS,USA,ACQ93095511,5044481.93,LOW,2025-10-22T15:37:13.145812
MER70270450,Value Foods - Square #441,5411,GROCERY_STORES,USA,ACQ45685814,6767791.60,LOW,2025-10-22T15:37:13.145815
MER56275000,Quick Bites - Center #442,5814,FAST_FOOD,USA,ACQ68206259,89516.69,LOW,2025-10-22T15:37:13.145817
MER40049242,Quick Meds - Avenue #443,5912,DRUG_STORES,USA,ACQ84731635,7141914.28,LOW,2025-10-22T15:37:13.145820
MER17075759,Reader's Corner - Center #444,5942,BOOKSTORES,USA,ACQ87093960,4208197.94,HIGH,2025-10-22T15:37:13.145822
MER68110972,Tech Solutions - Plaza #445,5045,COMPUTERS,USA,ACQ57526833,1112554.40,LOW,2025-10-22T15:37:13.145825
MER47576642,Sports Center - Street #446,7941,SPORTS_RECREATION,USA,ACQ38169626,6103946.25,LOW,2025-10-22T15:37:13.145827
MER21474888,Flower Shop - South #447,5193,FLORISTS,USA,ACQ74171756,8192669.48,LOW,2025-10-22T15:37:13.145830
MER32189408,Family Department - Square #448,5311,DEPARTMENT_STORES,USA,ACQ11966938,7816891.22,LOW,2025-10-22T15:37:13.145832
MER88667069,Petal Palace - Avenue #449,5193,FLORISTS,USA,ACQ13088456,2085527.61,HIGH,2025-10-22T15:37:13.145835
MER34095843,Global Air - Avenue #450,4511,AIRLINES,USA,ACQ82453506,4704417.64,LOW,2025-10-22T15:37:13.145837
MER87065077,Electronics Plus - East Side #451,5732,ELECTRONICS,USA,ACQ59328743,7252268.27,LOW,2025-10-22T15:37:13.145839
MER22515026,Comfort Shoes - Square #452,5661,SHOE_STORES,USA,ACQ21580031,8554384.63,LOW,2025-10-22T15:37:13.145842
MER26607775,Quick Bites - Mall #453,5814,FAST_FOOD,USA,ACQ84722524,2485657.20,LOW,2025-10-22T15:37:13.145844
MER16274663,Library Shop - Avenue #454,5942,BOOKSTORES,USA,ACQ34991824,1854649.05,LOW,2025-10-22T15:37:13.145847
MER26438458,Health Clinic - South #455,8011,DOCTORS,USA,ACQ26762752,5431772.17,LOW,2025-10-22T15:37:13.145849
MER27691203,Footwear Express - North #456,5661,SHOE_STORES,USA,ACQ92975636,3402759.68,HIGH,2025-10-22T15:37:13.145852
MER43541134,Footwear Express - South #457,5661,SHOE_STORES,USA,ACQ87305838,4555104.91,LOW,2025-10-22T15:37:13.145855
MER78410674,General Store - Uptown #458,5999,MISC_RETAIL,USA,ACQ51737079,1863057.93,LOW,2025-10-22T15:37:13.145859
MER62721989,Express Gas - East Side #459,5541,GAS_STATIONS,USA,ACQ73223827,4462167.24,MEDIUM,2025-10-22T15:37:13.145862
MER31573584,Sports Center - Uptown #460,7941,SPORTS_RECREATION,USA,ACQ23062126,8237931.33,LOW,2025-10-22T15:37:13.145864
MER77330606,Tech Solutions - Center #461,5045,COMPUTERS,USA,ACQ15607873,3837146.78,MEDIUM,2025-10-22T15:37:13.145868
MER87448404,City Bus - East Side #462,4111,LOCAL_TRANSIT,USA,ACQ98849091,1252037.73,LOW,2025-10-22T15:37:13.145871
MER11750817,Care Doctors - Center #463,8011,DOCTORS,USA,ACQ16134854,7927040.61,LOW,2025-10-22T15:37:13.145874
MER67510539,Express Airways - Uptown #464,4511,AIRLINES,USA,ACQ23920854,4231560.19,LOW,2025-10-22T15:37:13.145876
MER74939690,Burger Joint - Center #465,5814,FAST_FOOD,USA,ACQ68206259,7665021.72,LOW,2025-10-22T15:37:13.145879
MER65485696,Gadget Store - Center #466,5732,ELECTRONICS,USA,ACQ51737079,8115826.70,MEDIUM,2025-10-22T15:37:13.145882
MER42908669,Fast Eats - Downtown #467,5814,FAST_FOOD,USA,ACQ39208847,4043032.07,LOW,2025-10-22T15:37:13.145886
MER75600870,Quick Meds - Plaza #468,5912,DRUG_STORES,USA,ACQ40786358,7205993.89,MEDIUM,2025-10-22T15:37:13.145888
MER77504337,City Center - Center #469,5311,DEPARTMENT_STORES,USA,ACQ40786358,2265469.36,MEDIUM,2025-10-22T15:37:13.145891
MER52927487,Global Air - North #470,4511,AIRLINES,USA,ACQ43200820,6482765.31,LOW,2025-10-22T15:37:13.145894
MER13766152,Steakhouse - Uptown #471,5812,RESTAURANTS,USA,ACQ67044521,322181.21,HIGH,2025-10-22T15:37:13.145897
MER89608270,Tech Solutions - South #472,5045,COMPUTERS,USA,ACQ68206259,4487389.12,LOW,2025-10-22T15:37:13.145899
MER14350313,Organic Market - West End #473,5411,GROCERY_STORES,USA,ACQ73223827,2423747.25,MEDIUM,2025-10-22T15:37:13.145902
MER69250761,City Center - Center #474,5311,DEPARTMENT_STORES,USA,ACQ56204043,617481.72,HIGH,2025-10-22T15:37:13.145905
MER12685807,Sky Airlines - Street #475,4511,AIRLINES,USA,ACQ82453506,2095278.13,LOW,2025-10-22T15:37:13.145907
MER29889528,Corner Tavern - South #476,5813,BARS_TAVERNS,USA,ACQ23796684,3727427.42,LOW,2025-10-22T15:37:13.145910
MER45372654,Italian Kitchen - Street #477,5812,RESTAURANTS,USA,ACQ92199302,2588116.41,LOW,2025-10-22T15:37:13.145913
MER16969145,City Pharmacy - North #478,5912,DRUG_STORES,USA,ACQ59401973,5960154.47,LOW,2025-10-22T15:37:13.145916
MER12795254,Electronics Plus - East Side #479,5732,ELECTRONICS,USA,ACQ88698588,9407790.47,LOW,2025-10-22T15:37:13.145919
MER23578589,Quick Meds - Square #480,5912,DRUG_STORES,USA,ACQ59102917,4807950.46,MEDIUM,2025-10-22T15:37:13.145921
MER91395431,Tech World - Mall #481,5732,ELECTRONICS,USA,ACQ86806618,5588381.92,LOW,2025-10-22T15:37:13.145925
MER76075706,Rapid Rail - Plaza #482,4111,LOCAL_TRANSIT,USA,ACQ90073591,7973194.01,LOW,2025-10-22T15:37:13.145928
MER63244128,Tech World - Street #483,5732,ELECTRONICS,USA,ACQ93095511,4901416.82,LOW,2025-10-22T15:37:13.145931
MER61852099,Hair Studio - Center #484,7230,BEAUTY_SALONS,USA,ACQ23796684,7715831.25,LOW,2025-10-22T15:37:13.145934
MER87211188,Hair Studio - Street #485,7230,BEAUTY_SALONS,USA,ACQ82453506,7717283.93,LOW,2025-10-22T15:37:13.145937
MER77729568,Mega Store - Uptown #486,5311,DEPARTMENT_STORES,USA,ACQ65459438,6689344.78,LOW,2025-10-22T15:37:13.145939
MER11025679,Tech Solutions - South #487,5045,COMPUTERS,USA,ACQ74171756,5037733.49,MEDIUM,2025-10-22T15:37:13.145942
MER91971900,Express Gas - Plaza #488,5541,GAS_STATIONS,USA,ACQ89360629,842423.94,MEDIUM,2025-10-22T15:37:13.145945
MER27271297,Care Doctors - Plaza #489,8011,DOCTORS,USA,ACQ99516240,5340930.11,LOW,2025-10-22T15:37:13.145948
MER93352411,City Pharmacy - Downtown #490,5912,DRUG_STORES,USA,ACQ23920854,7624174.85,LOW,2025-10-22T15:37:13.145950
MER96772716,Luxury Suites - Plaza #491,7011,HOTELS_MOTELS,USA,ACQ77550151,6080453.56,HIGH,2025-10-22T15:37:13.145953
MER12070115,General Store - Plaza #492,5999,MISC_RETAIL,USA,ACQ39836388,868036.08,MEDIUM,2025-10-22T15:37:13.145956
MER57481648,Global Air - South #493,4511,AIRLINES,USA,ACQ51737079,411738.11,LOW,2025-10-22T15:37:13.145959
MER62260978,Medical Center - Avenue #494,8011,DOCTORS,USA,ACQ19092335,5378514.94,LOW,2025-10-22T15:37:13.145962
MER84645410,Movie House - Plaza #495,7832,MOVIE_THEATERS,USA,ACQ27025684,1566265.26,LOW,2025-10-22T15:37:13.145964
MER63246223,Quick Meds - Center #496,5912,DRUG_STORES,USA,ACQ39836388,477619.92,LOW,2025-10-22T15:37:13.145967
MER52875363,Italian Kitchen - Plaza #497,5812,RESTAURANTS,USA,ACQ38169626,6843500.16,MEDIUM,2025-10-22T15:37:13.145970
MER63515460,Global Air - West End #498,4511,AIRLINES,USA,ACQ93095511,5222807.58,LOW,2025-10-22T15:37:13.145973
MER87246242,Film Center - Mall #499,7832,MOVIE_THEATERS,USA,ACQ88698588,2663387.02,LOW,2025-10-22T15:37:13.145976
MER29821413,Health Drugs - South #500,5912,DRUG_STORES,USA,ACQ65324468,6570841.21,HIGH,2025-10-22T15:37:13.145978
MER94973182,Organic Market - Plaza #501,5411,GROCERY_STORES,USA,ACQ87093960,9986751.35,LOW,2025-10-22T15:37:13.145981
MER29092373,Book Haven - Square #502,5942,BOOKSTORES,USA,ACQ45685814,5220904.67,MEDIUM,2025-10-22T15:37:13.145984
MER57787605,Fitness Club - Avenue #503,7941,SPORTS_RECREATION,USA,ACQ46142670,7948869.13,LOW,2025-10-22T15:37:13.145987
MER96945716,City Bus - Plaza #504,4111,LOCAL_TRANSIT,USA,ACQ63601601,7762745.73,LOW,2025-10-22T15:37:13.145989
MER25611371,Cinema Palace - Downtown #505,7832,MOVIE_THEATERS,USA,ACQ80412924,1109256.41,LOW,2025-10-22T15:37:13.145992
MER92714698,Budget Inn - Square #506,7011,HOTELS_MOTELS,USA,ACQ57526833,3824677.86,LOW,2025-10-22T15:37:13.145995
MER66893127,Value Foods - Plaza #507,5411,GROCERY_STORES,USA,ACQ95206264,9268572.62,MEDIUM,2025-10-22T15:37:13.145997
MER77475502,Care Doctors - Mall #508,8011,DOCTORS,USA,ACQ59102917,855065.13,MEDIUM,2025-10-22T15:37:13.146000
MER70219055,Value Foods - South #509,5411,GROCERY_STORES,USA,ACQ83431757,8819545.31,HIGH,2025-10-22T15:37:13.146003
MER47077546,Beauty Spot - Avenue #510,7230,BEAUTY_SALONS,USA,ACQ98776980,671210.29,MEDIUM,2025-10-22T15:37:13.146006
MER77848782,Flower Shop - Street #511,5193,FLORISTS,USA,ACQ87093960,1991999.69,LOW,2025-10-22T15:37:13.146008
MER62121789,City Bus - Plaza #512,4111,LOCAL_TRANSIT,USA,ACQ68295546,647068.29,MEDIUM,2025-10-22T15:37:13.146011
MER76839368,General Store - Mall #513,5999,MISC_RETAIL,USA,ACQ37193460,9364679.91,LOW,2025-10-22T15:37:13.146014
MER86517253,Italian Kitchen - South #514,5812,RESTAURANTS,USA,ACQ98849091,2836094.81,LOW,2025-10-22T15:37:13.146017
MER85527423,Library Shop - Square #515,5942,BOOKSTORES,USA,ACQ40786358,3436913.98,LOW,2025-10-22T15:37:13.146019
MER42947341,Grand Hotel - Mall #516,7011,HOTELS_MOTELS,USA,ACQ39836388,7903942.65,MEDIUM,2025-10-22T15:37:13.146022
MER14008758,Computer World - Plaza #517,5045,COMPUTERS,USA,ACQ63601601,7533328.78,LOW,2025-10-22T15:37:13.146025
MER96660584,Family Department - North #518,5311,DEPARTMENT_STORES,USA,ACQ27025684,1907860.49,LOW,2025-10-22T15:37:13.146028
MER91552005,The Pub - Avenue #519,5813,BARS_TAVERNS,USA,ACQ92199302,5431927.57,MEDIUM,2025-10-22T15:37:13.146030
MER21555629,Movie House - Avenue #520,7832,MOVIE_THEATERS,USA,ACQ26762752,4351330.93,LOW,2025-10-22T15:37:13.146033
MER57458693,Quick Bites - Plaza #521,5814,FAST_FOOD,USA,ACQ59422062,453375.10,MEDIUM,2025-10-22T15:37:13.146036
MER95546158,City Bus - Street #522,4111,LOCAL_TRANSIT,USA,ACQ10563009,8345432.53,MEDIUM,2025-10-22T15:37:13.146039
MER18555536,Flower Shop - Street #523,5193,FLORISTS,USA,ACQ67044521,1371889.97,LOW,2025-10-22T15:37:13.146041
MER27497203,Fitness Club - Square #524,7941,SPORTS_RECREATION,USA,ACQ90073591,4103857.06,LOW,2025-10-22T15:37:13.146044
MER93498236,Comfort Shoes - East Side #525,5661,SHOE_STORES,USA,ACQ11966938,1122940.06,HIGH,2025-10-22T15:37:13.146047
MER57766466,Asian Fusion - Mall #526,5812,RESTAURANTS,USA,ACQ43200820,8783805.45,MEDIUM,2025-10-22T15:37:13.146050
MER58979642,Sky Airlines - West End #527,4511,AIRLINES,USA,ACQ47827007,3075375.22,LOW,2025-10-22T15:37:13.146053
MER93986743,Beauty Spot - West End #528,7230,BEAUTY_SALONS,USA,ACQ80412924,9964846.45,MEDIUM,2025-10-22T15:37:13.146056
MER88387498,Care Doctors - Square #529,8011,DOCTORS,USA,ACQ16134854,6829417.65,LOW,2025-10-22T15:37:13.146058
MER36954191,Steakhouse - Street #530,5812,RESTAURANTS,USA,ACQ47827007,8943682.72,LOW,2025-10-22T15:37:13.146061
MER39602853,Sky Airlines - Downtown #531,4511,AIRLINES,USA,ACQ59401973,9942142.20,LOW,2025-10-22T15:37:13.146064
MER10322348,Electronics Plus - North #532,5732,ELECTRONICS,USA,ACQ83431757,2459000.15,HIGH,2025-10-22T15:37:13.146066
MER99550399,Health Drugs - South #533,5912,DRUG_STORES,USA,ACQ21580031,8074134.64,MEDIUM,2025-10-22T15:37:13.146069
MER66744882,Bloom Garden - South #534,5193,FLORISTS,USA,ACQ23796684,5483778.34,HIGH,2025-10-22T15:37:13.146072
MER83653700,Express Airways - Plaza #535,4511,AIRLINES,USA,ACQ92199302,6235031.26,LOW,2025-10-22T15:37:13.146075
MER11665489,Super Mart - North #536,5411,GROCERY_STORES,USA,ACQ40786358,8096470.71,MEDIUM,2025-10-22T15:37:13.146079
MER93446851,Quick Fuel - Plaza #537,5541,GAS_STATIONS,USA,ACQ13088456,8788247.14,MEDIUM,2025-10-22T15:37:13.146082
MER21789522,Luxury Suites - South #538,7011,HOTELS_MOTELS,USA,ACQ83195410,7067088.30,LOW,2025-10-22T15:37:13.146084
MER53525562,Quick Bites - Square #539,5814,FAST_FOOD,USA,ACQ16134854,7973972.25,LOW,2025-10-22T15:37:13.146087
MER43311359,Tech World - Square #540,5732,ELECTRONICS,USA,ACQ98849091,8472041.49,MEDIUM,2025-10-22T15:37:13.146090
MER10950746,Electronics Plus - Mall #541,5732,ELECTRONICS,USA,ACQ85091521,4367563.07,MEDIUM,2025-10-22T15:37:13.146092
MER95555461,Reader's Corner - Mall #542,5942,BOOKSTORES,USA,ACQ92199302,5267937.22,LOW,2025-10-22T15:37:13.146095
MER16637563,Quick Bites - West End #543,5814,FAST_FOOD,USA,ACQ57526833,3389673.69,MEDIUM,2025-10-22T15:37:13.146098
MER31987556,Steakhouse - Uptown #544,5812,RESTAURANTS,USA,ACQ99516240,9120839.32,HIGH,2025-10-22T15:37:13.146101
MER45449187,Gadget Store - Mall #545,5732,ELECTRONICS,USA,ACQ65459438,3651610.03,LOW,2025-10-22T15:37:13.146103
MER66967262,City Center - Plaza #546,5311,DEPARTMENT_STORES,USA,ACQ99516240,9634886.15,LOW,2025-10-22T15:37:13.146106
MER13917447,Health Clinic - Avenue #547,8011,DOCTORS,USA,ACQ74154390,9954655.15,LOW,2025-10-22T15:37:13.146109
MER86737781,Burger Joint - Street #548,5814,FAST_FOOD,USA,ACQ92975636,4024612.85,MEDIUM,2025-10-22T15:37:13.146112
MER96921565,Mega Store - West End #549,5311,DEPARTMENT_STORES,USA,ACQ23062126,6543914.60,LOW,2025-10-22T15:37:13.146115
MER83606851,Variety Shop - East Side #550,5999,MISC_RETAIL,USA,ACQ80412924,5925389.09,LOW,2025-10-22T15:37:13.146117
MER57339351,Movie House - South #551,7832,MOVIE_THEATERS,USA,ACQ51737079,748143.34,MEDIUM,2025-10-22T15:37:13.146120
MER78562498,Fast Eats - Avenue #552,5814,FAST_FOOD,USA,ACQ42686261,4401590.40,LOW,2025-10-22T15:37:13.146123
MER72555781,Variety Shop - North #553,5999,MISC_RETAIL,USA,ACQ14812868,2425215.95,LOW,2025-10-22T15:37:13.146126
MER68427535,Quick Fuel - Street #554,5541,GAS_STATIONS,USA,ACQ26762752,4882635.35,MEDIUM,2025-10-22T15:37:13.146128
MER81440104,Active Life - East Side #555,7941,SPORTS_RECREATION,USA,ACQ84731635,3760056.95,LOW,2025-10-22T15:37:13.146131
MER50975191,Family Department - Mall #556,5311,DEPARTMENT_STORES,USA,ACQ73223827,4268083.59,HIGH,2025-10-22T15:37:13.146134
MER49906545,Gadget Store - Avenue #557,5732,ELECTRONICS,USA,ACQ84722524,5822910.58,LOW,2025-10-22T15:37:13.146137
MER99683429,Beauty Spot - North #558,7230,BEAUTY_SALONS,USA,ACQ39208847,5497200.45,MEDIUM,2025-10-22T15:37:13.146139
MER63630783,Petal Palace - Street #559,5193,FLORISTS,USA,ACQ59401973,7160050.68,LOW,2025-10-22T15:37:13.146142
MER20396758,Care Doctors - Mall #560,8011,DOCTORS,USA,ACQ90073591,1701789.88,HIGH,2025-10-22T15:37:13.146145
MER80458947,Burger Joint - Square #561,5814,FAST_FOOD,USA,ACQ23062126,3312156.44,LOW,2025-10-22T15:37:13.146148
MER13918151,Active Life - Center #562,7941,SPORTS_RECREATION,USA,ACQ13088456,5216471.53,MEDIUM,2025-10-22T15:37:13.146150
MER55470188,Everything Plus - South #563,5999,MISC_RETAIL,USA,ACQ16134854,6642511.41,LOW,2025-10-22T15:37:13.146153
MER39744537,Fresh Market - Square #564,5411,GROCERY_STORES,USA,ACQ11966938,4995068.55,LOW,2025-10-22T15:37:13.146156
MER61508361,Everything Plus - Avenue #565,5999,MISC_RETAIL,USA,ACQ16134854,1519586.08,LOW,2025-10-22T15:37:13.146159
MER27503255,Library Shop - Square #566,5942,BOOKSTORES,USA,ACQ84722524,9154134.45,LOW,2025-10-22T15:37:13.146161
MER35882659,City Center - Center #567,5311,DEPARTMENT_STORES,USA,ACQ39208847,9097076.28,LOW,2025-10-22T15:37:13.146164
MER41645994,Rapid Rail - East Side #568,4111,LOCAL_TRANSIT,USA,ACQ13413916,541288.47,LOW,2025-10-22T15:37:13.146167
MER78906732,The Pub - Mall #569,5813,BARS_TAVERNS,USA,ACQ46142670,7385916.83,LOW,2025-10-22T15:37:13.146170
MER16445802,Cinema Palace - Street #570,7832,MOVIE_THEATERS,USA,ACQ84722524,4572488.60,MEDIUM,2025-10-22T15:37:13.146172
MER87316636,Computer World - North #571,5045,COMPUTERS,USA,ACQ74154390,5767644.56,LOW,2025-10-22T15:37:13.146176
MER72317643,Comfort Shoes - Uptown #572,5661,SHOE_STORES,USA,ACQ13088456,1120402.88,LOW,2025-10-22T15:37:13.146179
MER22337685,Health Drugs - North #573,5912,DRUG_STORES,USA,ACQ40786358,9528768.36,LOW,2025-10-22T15:37:13.146182
MER41771737,General Store - Uptown #574,5999,MISC_RETAIL,USA,ACQ21580031,3118389.63,LOW,2025-10-22T15:37:13.146185
MER37437797,Corner Tavern - East Side #575,5813,BARS_TAVERNS,USA,ACQ88698588,813849.33,MEDIUM,2025-10-22T15:37:13.146188
MER63023341,Flower Shop - East Side #576,5193,FLORISTS,USA,ACQ93095511,4462634.34,LOW,2025-10-22T15:37:13.146190
MER50760685,PC Store - Downtown #577,5045,COMPUTERS,USA,ACQ63601601,1985876.40,MEDIUM,2025-10-22T15:37:13.146193
MER14679110,General Store - North #578,5999,MISC_RETAIL,USA,ACQ27025684,6590710.31,LOW,2025-10-22T15:37:13.146196
MER59121346,Grand Hotel - Uptown #579,7011,HOTELS_MOTELS,USA,ACQ45685814,4791767.45,HIGH,2025-10-22T15:37:13.146198
MER43214825,The Pub - Downtown #580,5813,BARS_TAVERNS,USA,ACQ16364440,5113026.05,MEDIUM,2025-10-22T15:37:13.146201
MER56309081,Beauty Spot - Downtown #581,7230,BEAUTY_SALONS,USA,ACQ84722524,2507201.00,LOW,2025-10-22T15:37:13.146204
MER59250169,The Pub - West End #582,5813,BARS_TAVERNS,USA,ACQ87093960,1864118.30,MEDIUM,2025-10-22T15:37:13.146207
MER87523054,General Store - West End #583,5999,MISC_RETAIL,USA,ACQ97463686,6635936.70,HIGH,2025-10-22T15:37:13.146209
MER28372080,Asian Fusion - Street #584,5812,RESTAURANTS,USA,ACQ14812868,7272892.82,HIGH,2025-10-22T15:37:13.146212
MER93008603,Glamour Salon - Square #585,7230,BEAUTY_SALONS,USA,ACQ98776980,2859058.91,LOW,2025-10-22T15:37:13.146215
MER84002860,Budget Inn - Street #586,7011,HOTELS_MOTELS,USA,ACQ27025684,4751111.68,MEDIUM,2025-10-22T15:37:13.146218
MER83101669,Highway Stop - East Side #587,5541,GAS_STATIONS,USA,ACQ56204043,5204861.33,LOW,2025-10-22T15:37:13.146220
MER79935495,Medical Center - Uptown #588,8011,DOCTORS,USA,ACQ23062126,6979864.32,LOW,2025-10-22T15:37:13.146223
MER57406589,City Pharmacy - Center #589,5912,DRUG_STORES,USA,ACQ99516240,5057512.61,LOW,2025-10-22T15:37:13.146226
MER26766945,Footwear Express - Center #590,5661,SHOE_STORES,USA,ACQ54432539,704595.88,MEDIUM,2025-10-22T15:37:13.146228
MER10200647,Movie House - Center #591,7832,MOVIE_THEATERS,USA,ACQ83195410,9074856.20,HIGH,2025-10-22T15:37:13.146231
MER60114183,Health Clinic - Plaza #592,8011,DOCTORS,USA,ACQ77184510,4367534.41,MEDIUM,2025-10-22T15:37:13.146234
MER78537743,Sky Airlines - Mall #593,4511,AIRLINES,USA,ACQ97463686,2975221.23,LOW,2025-10-22T15:37:13.146237
MER51452229,Quick Bites - West End #594,5814,FAST_FOOD,USA,ACQ13088456,3952434.68,MEDIUM,2025-10-22T15:37:13.146241
MER11491766,Beauty Spot - Plaza #595,7230,BEAUTY_SALONS,USA,ACQ40786358,6876079.04,LOW,2025-10-22T15:37:13.146244
MER59103889,Variety Shop - Square #596,5999,MISC_RETAIL,USA,ACQ43200820,9774474.32,LOW,2025-10-22T15:37:13.146247
MER13705571,The Pub - Plaza #597,5813,BARS_TAVERNS,USA,ACQ84731635,7846471.16,LOW,2025-10-22T15:37:13.146249
MER37891746,Medical Center - Avenue #598,8011,DOCTORS,USA,ACQ83195410,1451145.51,LOW,2025-10-22T15:37:13.146252
MER51937594,Library Shop - South #599,5942,BOOKSTORES,USA,ACQ51737079,3583855.72,LOW,2025-10-22T15:37:13.146255
MER12322294,Variety Shop - Avenue #600,5999,MISC_RETAIL,USA,ACQ47827007,7145090.56,LOW,2025-10-22T15:37:13.146257
MER52334464,Highway Stop - Avenue #601,5541,GAS_STATIONS,USA,ACQ17047272,7902435.48,LOW,2025-10-22T15:37:13.146261
MER78062312,Highway Stop - Plaza #602,5541,GAS_STATIONS,USA,ACQ48096553,3029144.76,MEDIUM,2025-10-22T15:37:13.146264
MER79354380,The Bistro - Avenue #603,5812,RESTAURANTS,USA,ACQ68295546,2200501.97,LOW,2025-10-22T15:37:13.146267
MER42774098,Burger Joint - Center #604,5814,FAST_FOOD,USA,ACQ65459438,8416119.76,LOW,2025-10-22T15:37:13.146269
