order_item_id,order_id,product_id,sku,size,color,quantity,unit_price,total_price,final_price,discount_applied,gift_wrap,personalization
20687,8323,P000569,SKU000569V2541,L,Red,1,19.17,19.17,19.17,0,False,
20688,8323,P000184,SKU000184V818,M,Gray,1,19.17,19.17,19.17,0,False,
20689,8324,P000266,SKU000266V1192,L,Green,1,20.41,20.41,20.41,0,False,
20690,8324,P000457,SKU000457V2050,S,Beige,1,20.41,20.41,20.41,0,False,
20691,8325,P000608,SKU000608V2713,XXL,Black,1,34.15,34.15,34.15,0,False,
20692,8325,P000617,SKU000617V2761,XL,Pink,1,34.15,34.15,34.15,0,False,
20693,8326,P000708,SKU000708V3161,XS,White,1,26.84,26.84,26.84,0,False,
20694,8326,P000377,SKU000377V1692,XS,Beige,1,26.84,26.84,26.84,0,False,Staff their build.
20695,8327,P000390,SKU000390V1762,M,Pink,1,52.77,52.77,52.77,0,False,
20696,8328,P000319,SKU000319V1433,XL,Pink,2,5.67,11.34,11.34,0,False,
20697,8328,P000345,SKU000345V1550,M,Green,1,11.34,11.34,11.34,0,False,
20698,8328,P000427,SKU000427V1930,L,Black,1,11.34,11.34,11.34,0,False,
20699,8328,P000487,SKU000487V2169,XXL,Beige,1,11.34,11.34,11.34,0,False,
20700,8329,P000261,SKU000261V1168,XS,Pink,1,34.08,34.08,34.08,0,False,
20701,8330,P000014,SKU000014V065,XXL,Gray,1,69.23,69.23,69.23,0,False,
20702,8331,P000556,SKU000556V2488,XXL,Navy,1,11.44,11.44,11.44,0,False,
20703,8331,P000268,SKU000268V1202,M,Blue,1,11.44,11.44,11.44,0,False,
20704,8331,P000090,SKU000090V410,L,Red,1,11.44,11.44,11.44,0,False,
20705,8331,P000158,SKU000158V696,XXL,Black,1,11.44,11.44,11.44,0,False,
20706,8332,P000550,SKU000550V2458,XXL,Navy,1,59.15,59.15,59.15,0,False,
20707,8333,P000191,SKU000191V844,S,Gray,1,15.77,15.77,15.77,0,True,
20708,8333,P000504,SKU000504V2252,XL,Beige,1,15.77,15.77,15.77,0,False,
20709,8333,P000206,SKU000206V914,S,Brown,1,15.77,15.77,15.77,0.02,False,
20710,8334,P000694,SKU000694V3102,L,Navy,1,24.29,24.29,24.29,0,False,
20711,8334,P000280,SKU000280V1255,XL,Pink,1,24.29,24.29,24.29,0,False,
20712,8335,P000113,SKU000113V513,XL,Black,1,14.16,14.16,14.16,0,False,
20713,8335,P000597,SKU000597V2668,S,White,1,14.16,14.16,14.16,0,False,
20714,8335,P000309,SKU000309V1389,XXL,Beige,1,14.16,14.16,14.16,0,False,
20715,8336,P000161,SKU000161V711,XS,Black,1,65.17,65.17,65.17,2.41,False,
20716,8337,P000132,SKU000132V588,XL,Gray,1,52.21,52.21,52.21,0,False,Really effort you.
20717,8338,P000686,SKU000686V3068,XL,Black,1,11.94,11.94,11.94,0,False,
20718,8338,P000653,SKU000653V2921,S,Brown,1,11.94,11.94,11.94,0,False,
20719,8338,P000336,SKU000336V1506,M,Navy,1,11.94,11.94,11.94,0.15,False,
20720,8338,P000700,SKU000700V3130,S,Blue,1,11.94,11.94,11.94,0,False,
20721,8339,P000103,SKU000103V476,XXL,Beige,1,45.16,45.16,45.16,0,False,
20722,8339,P000673,SKU000673V3003,M,White,1,45.16,45.16,45.16,4.42,False,
20723,8340,P000319,SKU000319V1430,M,White,1,73.32,73.32,73.32,0,False,
20724,8341,P000108,SKU000108V490,XXL,Blue,1,25.96,25.96,25.96,2.06,False,
20725,8341,P000706,SKU000706V3154,XXL,Black,1,25.96,25.96,25.96,0,False,
20726,8341,P000099,SKU000099V451,M,Green,1,25.96,25.96,25.96,0,False,
20727,8342,P000605,SKU000605V2703,L,Navy,2,12.04,24.08,24.08,0,False,
20728,8342,P000081,SKU000081V368,XS,Navy,1,24.08,24.08,24.08,2.27,False,
20729,8342,P000404,SKU000404V1821,XL,Red,1,24.08,24.08,24.08,0,False,
20730,8343,P000417,SKU000417V1882,S,Navy,1,63.31,63.31,63.31,0,False,
20731,8344,P000194,SKU000194V855,XS,Gray,1,27.18,27.18,27.18,0,False,
20732,8344,P000172,SKU000172V762,L,Blue,1,27.18,27.18,27.18,0,False,
20733,8345,P000403,SKU000403V1817,XL,Blue,1,40.82,40.82,40.82,0,False,
20734,8345,P000216,SKU000216V960,L,Green,1,40.82,40.82,40.82,0.9,False,
20735,8346,P000590,SKU000590V2638,L,Green,1,19.98,19.98,19.98,0,False,
20736,8346,P000381,SKU000381V1716,M,Brown,1,19.98,19.98,19.98,0,False,
20737,8346,P000308,SKU000308V1382,XL,Green,1,19.98,19.98,19.98,0,False,
20738,8346,P000583,SKU000583V2602,XXL,Black,1,19.98,19.98,19.98,0,False,
20739,8347,P000309,SKU000309V1388,M,Pink,1,48.68,48.68,48.68,0,False,
20740,8348,P000283,SKU000283V1269,XXL,Black,1,26.38,26.38,26.38,0,False,
20741,8348,P000593,SKU000593V2649,XS,Beige,1,26.38,26.38,26.38,0,False,
20742,8348,P000315,SKU000315V1413,S,Beige,1,26.38,26.38,26.38,0,False,
20743,8349,P000340,SKU000340V1527,XXL,White,1,17.97,17.97,17.97,0,False,
20744,8349,P000451,SKU000451V2028,L,Gray,1,17.97,17.97,17.97,0,True,
20745,8349,P000186,SKU000186V825,XL,Red,1,17.97,17.97,17.97,0.01,False,
20746,8350,P000208,SKU000208V922,S,Green,1,36.24,36.24,36.24,2.39,False,
20747,8350,P000136,SKU000136V607,L,Navy,1,36.24,36.24,36.24,0,False,
20748,8351,P000672,SKU000672V2998,L,Beige,1,20.95,20.95,20.95,1.28,False,
20749,8351,P000704,SKU000704V3146,M,Red,1,20.95,20.95,20.95,0,False,
20750,8352,P000372,SKU000372V1669,L,Navy,1,44.39,44.39,44.39,0,False,
20751,8353,P000172,SKU000172V765,XS,White,1,36.18,36.18,36.18,0,False,
20752,8353,P000439,SKU000439V1977,S,Green,1,36.18,36.18,36.18,0,False,
20753,8354,P000091,SKU000091V417,S,Gray,1,48.69,48.69,48.69,0,False,
20754,8355,P000557,SKU000557V2490,S,Brown,1,13.19,13.19,13.19,0,False,
20755,8355,P000206,SKU000206V917,XL,Brown,1,13.19,13.19,13.19,0,False,
20756,8355,P000146,SKU000146V645,XXL,Pink,1,13.19,13.19,13.19,0,False,
20757,8355,P000676,SKU000676V3021,XL,Red,1,13.19,13.19,13.19,0,False,
20758,8356,P000206,SKU000206V915,XXL,Pink,1,14.1,14.1,14.1,0.58,False,
20759,8356,P000341,SKU000341V1533,L,Navy,1,14.1,14.1,14.1,0,False,
20760,8356,P000155,SKU000155V684,XL,Blue,2,7.05,14.1,14.1,0,False,
20761,8356,P000501,SKU000501V2236,XXL,Red,2,7.05,14.1,14.1,0,False,
20762,8357,P000519,SKU000519V2321,XL,Red,1,22.79,22.79,22.79,0,False,
20763,8357,P000203,SKU000203V900,S,Pink,1,22.79,22.79,22.79,0,False,
20764,8358,P000055,SKU000055V251,XL,Blue,1,14.16,14.16,14.16,0.4,False,Maintain hold recently.
20765,8358,P000048,SKU000048V220,L,Navy,1,14.16,14.16,14.16,0,False,
20766,8358,P000611,SKU000611V2731,XS,Beige,1,14.16,14.16,14.16,0,False,
20767,8358,P000208,SKU000208V921,XS,Pink,1,14.16,14.16,14.16,0,False,
20768,8359,P000471,SKU000471V2103,XL,Navy,1,13.17,13.17,13.17,0,False,
20769,8359,P000299,SKU000299V1347,L,Green,1,13.17,13.17,13.17,0,False,
20770,8359,P000522,SKU000522V2331,XXL,Red,1,13.17,13.17,13.17,0,False,
20771,8359,P000373,SKU000373V1673,L,Blue,1,13.17,13.17,13.17,0,False,
20772,8360,P000246,SKU000246V1108,XXL,White,2,8.47,16.94,16.94,0.27,False,
20773,8360,P000532,SKU000532V2377,XS,Red,1,16.94,16.94,16.94,0.18,False,
20774,8360,P000380,SKU000380V1710,M,Blue,1,16.94,16.94,16.94,0.76,False,
20775,8360,P000041,SKU000041V192,L,Green,1,16.94,16.94,16.94,0,False,
20776,8361,P000582,SKU000582V2597,S,Pink,1,9.48,9.48,9.48,0,False,
20777,8361,P000643,SKU000643V2878,XXL,Blue,1,9.48,9.48,9.48,0,False,
20778,8361,P000558,SKU000558V2495,XXL,Green,1,9.48,9.48,9.48,0,False,
20779,8362,P000441,SKU000441V1983,XXL,Gray,1,20.15,20.15,20.15,0,False,
20780,8362,P000106,SKU000106V483,XS,Beige,1,20.15,20.15,20.15,0,True,
20781,8362,P000447,SKU000447V2009,S,Blue,1,20.15,20.15,20.15,0,False,
20782,8363,P000474,SKU000474V2113,L,Beige,1,51.45,51.45,51.45,0,False,
20783,8364,P000191,SKU000191V846,M,Blue,1,84.0,84.0,84.0,3.22,True,
20784,8365,P000562,SKU000562V2510,XL,Red,1,79.27,79.27,79.27,0,False,
20785,8366,P000237,SKU000237V1067,M,Gray,1,56.03,56.03,56.03,0,False,
20786,8367,P000294,SKU000294V1321,XS,Blue,2,5.44,10.88,10.88,0,False,
20787,8367,P000577,SKU000577V2573,M,Black,1,10.88,10.88,10.88,0.75,False,
20788,8367,P000584,SKU000584V2607,S,White,1,10.88,10.88,10.88,0,False,
20789,8368,P000389,SKU000389V1755,XXL,Red,1,22.75,22.75,22.75,0.1,False,
20790,8368,P000151,SKU000151V665,XL,Beige,1,22.75,22.75,22.75,0,False,
20791,8369,P000250,SKU000250V1126,M,Pink,1,43.49,43.49,43.49,0,False,
20792,8370,P000383,SKU000383V1725,S,Black,1,15.92,15.92,15.92,0,False,
20793,8370,P000154,SKU000154V682,XXL,Gray,1,15.92,15.92,15.92,0,False,
20794,8370,P000285,SKU000285V1282,S,Black,1,15.92,15.92,15.92,0,False,
20795,8370,P000245,SKU000245V1102,L,Brown,1,15.92,15.92,15.92,0,False,
20796,8371,P000245,SKU000245V1105,XS,Beige,1,27.56,27.56,27.56,0,False,
20797,8371,P000255,SKU000255V1145,XXL,Black,1,27.56,27.56,27.56,0,False,
20798,8372,P000541,SKU000541V2421,XXL,Blue,1,17.7,17.7,17.7,0,False,
20799,8372,P000151,SKU000151V667,L,Navy,1,17.7,17.7,17.7,0,False,
20800,8373,P000145,SKU000145V638,L,Blue,1,48.91,48.91,48.91,0,False,
20801,8373,P000388,SKU000388V1749,XXL,Pink,1,48.91,48.91,48.91,0,False,
20802,8374,P000123,SKU000123V549,S,Pink,1,74.5,74.5,74.5,0,False,
20803,8375,P000225,SKU000225V1002,XXL,Black,1,23.85,23.85,23.85,0,False,
20804,8375,P000691,SKU000691V3091,XXL,Pink,1,23.85,23.85,23.85,0,False,
20805,8376,P000534,SKU000534V2387,XL,Green,1,61.35,61.35,61.35,0,True,
20806,8377,P000321,SKU000321V1441,XS,Green,1,12.27,12.27,12.27,0,False,
20807,8377,P000367,SKU000367V1654,XS,Beige,1,12.27,12.27,12.27,0,False,
20808,8377,P000538,SKU000538V2405,XL,Blue,1,12.27,12.27,12.27,0,False,
20809,8377,P000163,SKU000163V722,S,Gray,1,12.27,12.27,12.27,0,True,
20810,8378,P000410,SKU000410V1851,L,Pink,1,50.68,50.68,50.68,1.94,False,
20811,8379,P000443,SKU000443V1992,XS,Beige,1,8.9,8.9,8.9,0,False,
20812,8379,P000484,SKU000484V2157,XS,Beige,1,8.9,8.9,8.9,0,False,
20813,8379,P000582,SKU000582V2595,M,Navy,1,8.9,8.9,8.9,0,False,
20814,8379,P000451,SKU000451V2025,XS,Pink,1,8.9,8.9,8.9,0.62,False,
20815,8380,P000136,SKU000136V607,L,Navy,1,94.98,94.98,94.98,0,False,
20816,8381,P000324,SKU000324V1451,M,Black,1,62.27,62.27,62.27,0,False,
20817,8382,P000001,SKU000001V003,S,Navy,1,21.45,21.45,21.45,0,False,
20818,8382,P000502,SKU000502V2241,XS,Green,1,21.45,21.45,21.45,0,False,
20819,8382,P000282,SKU000282V1264,S,Gray,1,21.45,21.45,21.45,0,False,
20820,8383,P000314,SKU000314V1412,L,Brown,1,13.27,13.27,13.27,0,False,
20821,8383,P000416,SKU000416V1878,XXL,Blue,1,13.27,13.27,13.27,1.15,False,
20822,8383,P000330,SKU000330V1480,XS,Pink,1,13.27,13.27,13.27,0,False,
20823,8383,P000379,SKU000379V1704,XS,Beige,1,13.27,13.27,13.27,0,False,
20824,8384,P000067,SKU000067V306,XL,Gray,1,65.04,65.04,65.04,4.69,False,
20825,8385,P000099,SKU000099V451,M,Green,1,9.27,9.27,9.27,0,False,
20826,8385,P000672,SKU000672V2999,S,Green,1,9.27,9.27,9.27,0,False,
20827,8385,P000002,SKU000002V006,S,Black,1,9.27,9.27,9.27,0,False,
20828,8386,P000251,SKU000251V1129,XS,Gray,1,24.57,24.57,24.57,0,False,
20829,8386,P000213,SKU000213V948,M,Black,1,24.57,24.57,24.57,1.21,False,
20830,8386,P000550,SKU000550V2457,L,Gray,1,24.57,24.57,24.57,0,False,
20831,8387,P000436,SKU000436V1964,M,White,1,14.93,14.93,14.93,0,False,
20832,8387,P000611,SKU000611V2729,S,Black,1,14.93,14.93,14.93,0,False,
20833,8387,P000266,SKU000266V1194,M,Beige,1,14.93,14.93,14.93,0.14,False,
20834,8388,P000138,SKU000138V612,M,White,1,14.63,14.63,14.63,0,False,
20835,8388,P000406,SKU000406V1835,S,Brown,1,14.63,14.63,14.63,0.68,False,
20836,8388,P000118,SKU000118V529,XL,Navy,1,14.63,14.63,14.63,0,False,
20837,8388,P000046,SKU000046V211,XL,Green,1,14.63,14.63,14.63,0,False,
20838,8389,P000659,SKU000659V2943,XXL,Black,1,22.17,22.17,22.17,0,False,
20839,8389,P000142,SKU000142V629,XS,Brown,1,22.17,22.17,22.17,0.59,False,
20840,8389,P000524,SKU000524V2341,XS,Black,1,22.17,22.17,22.17,0,False,
20841,8390,P000252,SKU000252V1134,L,Red,1,10.37,10.37,10.37,0,False,
20842,8390,P000582,SKU000582V2595,M,Navy,1,10.37,10.37,10.37,0,False,
20843,8390,P000542,SKU000542V2429,XL,Blue,2,5.18,10.36,10.36,0,False,
20844,8390,P000490,SKU000490V2183,M,Blue,1,10.37,10.37,10.37,0,False,
20845,8391,P000003,SKU000003V012,M,Beige,1,7.91,7.91,7.91,0,False,
20846,8391,P000148,SKU000148V654,L,Navy,1,7.91,7.91,7.91,0,False,
20847,8391,P000697,SKU000697V3121,M,Beige,1,7.91,7.91,7.91,0,False,
20848,8391,P000656,SKU000656V2932,L,Beige,1,7.91,7.91,7.91,0.52,False,
20849,8392,P000700,SKU000700V3132,L,Beige,1,33.29,33.29,33.29,0,True,
20850,8392,P000479,SKU000479V2134,M,Pink,2,16.64,33.28,33.28,0,True,
20851,8393,P000133,SKU000133V593,M,Brown,1,72.78,72.78,72.78,3.41,False,
20852,8394,P000549,SKU000549V2454,M,Gray,1,66.48,66.48,66.48,0,False,
20853,8395,P000430,SKU000430V1941,S,White,2,8.68,17.36,17.36,0,False,
20854,8395,P000323,SKU000323V1449,L,Gray,1,17.36,17.36,17.36,0,False,
20855,8395,P000308,SKU000308V1382,XL,Green,1,17.36,17.36,17.36,0.24,False,
20856,8395,P000301,SKU000301V1356,M,Gray,1,17.36,17.36,17.36,0,False,
20857,8396,P000345,SKU000345V1552,S,Blue,1,18.02,18.02,18.02,0,False,
20858,8396,P000166,SKU000166V739,M,Pink,2,9.01,18.02,18.02,0,False,
20859,8397,P000460,SKU000460V2058,XL,Pink,1,15.65,15.65,15.65,0.61,False,
20860,8397,P000054,SKU000054V250,M,Beige,1,15.65,15.65,15.65,0,False,
20861,8398,P000125,SKU000125V556,S,Navy,1,66.74,66.74,66.74,0,False,
20862,8399,P000268,SKU000268V1202,M,Blue,1,16.37,16.37,16.37,0,False,
20863,8399,P000354,SKU000354V1592,XL,Black,1,16.37,16.37,16.37,0,False,
20864,8399,P000208,SKU000208V923,S,Red,1,16.37,16.37,16.37,0,False,
20865,8399,P000473,SKU000473V2110,S,Blue,1,16.37,16.37,16.37,0,False,
20866,8400,P000001,SKU000001V004,XL,Red,1,15.19,15.19,15.19,0,False,
20867,8400,P000024,SKU000024V115,L,Blue,1,15.19,15.19,15.19,0,False,
20868,8400,P000518,SKU000518V2312,XL,Brown,1,15.19,15.19,15.19,0,False,
20869,8401,P000380,SKU000380V1709,XXL,Brown,1,19.32,19.32,19.32,0,False,
20870,8401,P000246,SKU000246V1111,XS,Blue,1,19.32,19.32,19.32,0.52,False,
20871,8401,P000051,SKU000051V234,XS,Green,2,9.66,19.32,19.32,0.06,False,
20872,8401,P000302,SKU000302V1360,S,Blue,1,19.32,19.32,19.32,0,False,
20873,8402,P000338,SKU000338V1518,L,Gray,1,45.14,45.14,45.14,0,False,
20874,8403,P000019,SKU000019V089,S,Gray,1,57.97,57.97,57.97,4.45,False,
20875,8404,P000477,SKU000477V2125,L,Brown,1,80.57,80.57,80.57,0,False,
20876,8405,P000200,SKU000200V887,M,Brown,1,61.88,61.88,61.88,0,False,Real require onto fast.
20877,8406,P000286,SKU000286V1286,L,Green,1,14.74,14.74,14.74,0,False,
20878,8406,P000412,SKU000412V1861,XS,Green,1,14.74,14.74,14.74,0,False,
20879,8406,P000676,SKU000676V3021,XL,Red,1,14.74,14.74,14.74,0,False,
20880,8406,P000571,SKU000571V2546,L,Brown,1,14.74,14.74,14.74,0.67,False,
20881,8407,P000094,SKU000094V429,L,Beige,2,16.71,33.42,33.42,0,False,
20882,8407,P000627,SKU000627V2800,S,White,1,33.41,33.41,33.41,0,False,
20883,8408,P000069,SKU000069V317,XXL,Red,1,48.49,48.49,48.49,0,False,
20884,8409,P000623,SKU000623V2785,XS,Gray,1,22.09,22.09,22.09,0,False,
20885,8409,P000351,SKU000351V1582,L,Pink,1,22.09,22.09,22.09,0,False,
20886,8410,P000483,SKU000483V2152,XL,Red,2,15.81,31.62,31.62,0,False,
20887,8410,P000233,SKU000233V1042,S,Navy,1,31.62,31.62,31.62,0,False,
20888,8410,P000102,SKU000102V468,S,Beige,1,31.62,31.62,31.62,1.54,False,
20889,8411,P000150,SKU000150V664,L,Navy,2,9.24,18.48,18.48,0,False,Me win how husband.
20890,8411,P000227,SKU000227V1014,S,Blue,1,18.49,18.49,18.49,0,False,
20891,8411,P000684,SKU000684V3056,XL,Navy,1,18.49,18.49,18.49,0.35,False,
20892,8411,P000653,SKU000653V2922,XL,Brown,1,18.49,18.49,18.49,0,False,
20893,8412,P000208,SKU000208V921,XS,Pink,1,6.76,6.76,6.76,0,False,
20894,8412,P000591,SKU000591V2644,XS,White,1,6.76,6.76,6.76,0,False,
20895,8412,P000006,SKU000006V025,S,Brown,1,6.76,6.76,6.76,0.02,False,
20896,8413,P000279,SKU000279V1252,XL,Red,1,53.81,53.81,53.81,0,False,
20897,8414,P000572,SKU000572V2555,XL,Navy,1,21.43,21.43,21.43,0,False,
20898,8414,P000174,SKU000174V771,XXL,Blue,1,21.43,21.43,21.43,0,False,
20899,8414,P000497,SKU000497V2214,XL,Red,1,21.43,21.43,21.43,0,False,
20900,8414,P000024,SKU000024V114,M,Beige,1,21.43,21.43,21.43,0.61,False,
20901,8415,P000244,SKU000244V1096,XL,Gray,1,42.13,42.13,42.13,0,False,
20902,8415,P000398,SKU000398V1794,S,Beige,1,42.13,42.13,42.13,0,False,
20903,8416,P000297,SKU000297V1335,M,Black,1,5.72,5.72,5.72,0.26,False,
20904,8416,P000287,SKU000287V1293,XL,White,1,5.72,5.72,5.72,0,False,
20905,8416,P000336,SKU000336V1508,XS,Green,1,5.72,5.72,5.72,0,True,
20906,8416,P000238,SKU000238V1068,XL,Red,1,5.72,5.72,5.72,0,False,
20907,8417,P000658,SKU000658V2942,L,Blue,1,33.76,33.76,33.76,0,False,
20908,8417,P000068,SKU000068V313,XS,Blue,1,33.76,33.76,33.76,0,False,
20909,8418,P000489,SKU000489V2177,S,Red,1,12.46,12.46,12.46,0,False,
20910,8418,P000433,SKU000433V1953,XL,Red,1,12.46,12.46,12.46,0,False,
20911,8418,P000411,SKU000411V1857,XL,Brown,1,12.46,12.46,12.46,0.38,False,
20912,8418,P000203,SKU000203V901,XL,Beige,1,12.46,12.46,12.46,0,False,
20913,8419,P000012,SKU000012V053,XXL,Brown,1,23.21,23.21,23.21,0.72,False,
20914,8419,P000498,SKU000498V2222,XL,Pink,1,23.21,23.21,23.21,0,False,
20915,8420,P000402,SKU000402V1811,XL,Blue,1,41.38,41.38,41.38,2.82,False,
20916,8420,P000602,SKU000602V2689,XXL,White,1,41.38,41.38,41.38,0,False,
20917,8421,P000686,SKU000686V3065,XS,Gray,1,20.01,20.01,20.01,0,False,
20918,8421,P000587,SKU000587V2624,XS,Gray,1,20.01,20.01,20.01,0,False,
20919,8421,P000708,SKU000708V3163,L,Brown,1,20.01,20.01,20.01,0,False,
20920,8422,P000587,SKU000587V2621,XL,Red,1,37.7,37.7,37.7,0,False,
20921,8423,P000176,SKU000176V781,M,Brown,1,50.08,50.08,50.08,0,False,
20922,8423,P000557,SKU000557V2491,M,Black,1,50.08,50.08,50.08,0,False,
20923,8424,P000141,SKU000141V624,XXL,Brown,1,34.72,34.72,34.72,0.61,False,
20924,8424,P000296,SKU000296V1331,M,White,1,34.72,34.72,34.72,0,False,
20925,8425,P000499,SKU000499V2223,S,Red,1,20.55,20.55,20.55,0,False,
20926,8425,P000043,SKU000043V200,S,Pink,1,20.55,20.55,20.55,0,False,
20927,8425,P000198,SKU000198V874,M,Green,1,20.55,20.55,20.55,0,False,
20928,8426,P000663,SKU000663V2961,L,Red,1,44.58,44.58,44.58,0,False,
20929,8426,P000039,SKU000039V180,XXL,Gray,1,44.58,44.58,44.58,0,False,
20930,8427,P000164,SKU000164V728,L,Beige,1,19.06,19.06,19.06,0,False,
20931,8427,P000034,SKU000034V161,L,Beige,1,19.06,19.06,19.06,1.66,False,
20932,8428,P000299,SKU000299V1346,S,White,1,10.0,10.0,10.0,0,False,
20933,8428,P000558,SKU000558V2496,XS,Green,1,10.0,10.0,10.0,0.28,False,
20934,8429,P000028,SKU000028V135,L,Navy,1,12.81,12.81,12.81,0.57,False,
20935,8429,P000336,SKU000336V1506,M,Navy,1,12.81,12.81,12.81,0,False,
20936,8429,P000511,SKU000511V2284,XXL,White,2,6.41,12.82,12.82,0,False,
20937,8429,P000315,SKU000315V1414,XXL,Beige,1,12.81,12.81,12.81,0,False,
20938,8430,P000296,SKU000296V1332,M,Blue,2,29.26,58.52,58.52,0,False,
20939,8431,P000244,SKU000244V1096,XL,Gray,1,33.88,33.88,33.88,0,False,
20940,8431,P000423,SKU000423V1912,XXL,Blue,1,33.88,33.88,33.88,0,False,
20941,8432,P000244,SKU000244V1100,XXL,White,1,21.85,21.85,21.85,0,False,
20942,8432,P000413,SKU000413V1864,XL,Pink,1,21.85,21.85,21.85,0,False,
20943,8432,P000312,SKU000312V1405,XL,Gray,1,21.85,21.85,21.85,0,True,
20944,8433,P000181,SKU000181V803,L,Brown,1,82.31,82.31,82.31,0,False,
20945,8434,P000668,SKU000668V2985,XL,Navy,1,55.87,55.87,55.87,1.85,False,
20946,8435,P000270,SKU000270V1212,XXL,Green,1,25.55,25.55,25.55,0,False,
20947,8435,P000543,SKU000543V2430,L,Navy,1,25.55,25.55,25.55,0.36,False,
20948,8436,P000563,SKU000563V2518,XS,Pink,1,25.25,25.25,25.25,1.11,False,
20949,8436,P000216,SKU000216V960,L,Green,1,25.25,25.25,25.25,0,False,
20950,8437,P000195,SKU000195V862,M,White,1,71.46,71.46,71.46,0,False,
20951,8438,P000215,SKU000215V956,XL,Pink,1,28.16,28.16,28.16,0.89,False,
20952,8438,P000446,SKU000446V2003,M,Gray,1,28.16,28.16,28.16,0,False,
20953,8439,P000636,SKU000636V2841,XS,Gray,1,25.15,25.15,25.15,0,False,
20954,8439,P000456,SKU000456V2045,S,Brown,1,25.15,25.15,25.15,0,False,
20955,8440,P000611,SKU000611V2729,S,Black,1,15.41,15.41,15.41,0.89,False,
20956,8440,P000193,SKU000193V850,M,Blue,1,15.41,15.41,15.41,0.53,False,
20957,8440,P000347,SKU000347V1564,S,Blue,1,15.41,15.41,15.41,0,False,
20958,8441,P000199,SKU000199V879,M,Beige,2,7.07,14.14,14.14,0,False,
20959,8441,P000290,SKU000290V1304,XXL,Pink,1,14.14,14.14,14.14,0,False,
20960,8441,P000577,SKU000577V2574,XL,Navy,1,14.14,14.14,14.14,0.59,False,
20961,8441,P000502,SKU000502V2242,XL,Red,1,14.14,14.14,14.14,0,False,
20962,8442,P000405,SKU000405V1826,L,Red,1,49.49,49.49,49.49,0,False,
20963,8443,P000520,SKU000520V2324,L,White,1,18.78,18.78,18.78,1.3,False,
20964,8443,P000225,SKU000225V1006,XL,Black,2,9.39,18.78,18.78,0,True,
20965,8443,P000014,SKU000014V062,L,Blue,1,18.78,18.78,18.78,0,False,
20966,8444,P000341,SKU000341V1534,S,Blue,1,15.88,15.88,15.88,0,False,
20967,8444,P000176,SKU000176V782,XS,Black,1,15.88,15.88,15.88,0,False,
20968,8444,P000143,SKU000143V630,XL,Navy,1,15.88,15.88,15.88,0,False,
20969,8444,P000400,SKU000400V1806,L,Gray,1,15.88,15.88,15.88,0.05,False,
20970,8445,P000445,SKU000445V1999,XL,Brown,1,15.22,15.22,15.22,0,False,
20971,8445,P000628,SKU000628V2809,S,White,1,15.22,15.22,15.22,0,False,
20972,8445,P000300,SKU000300V1349,XXL,Blue,2,7.61,15.22,15.22,0,False,Painting provide brother company.
20973,8446,P000699,SKU000699V3127,XL,White,1,19.01,19.01,19.01,1.66,False,
20974,8446,P000465,SKU000465V2081,L,Black,1,19.01,19.01,19.01,0,False,
20975,8446,P000598,SKU000598V2673,M,Brown,1,19.01,19.01,19.01,0.07,False,
20976,8447,P000319,SKU000319V1432,M,White,1,21.89,21.89,21.89,0,False,
20977,8447,P000241,SKU000241V1083,M,Navy,1,21.89,21.89,21.89,0,False,
20978,8447,P000639,SKU000639V2856,XL,Black,1,21.89,21.89,21.89,0,False,
20979,8448,P000047,SKU000047V214,M,Brown,1,16.8,16.8,16.8,0,False,
20980,8448,P000524,SKU000524V2342,XL,Pink,1,16.8,16.8,16.8,0,False,
20981,8448,P000476,SKU000476V2120,S,Red,1,16.8,16.8,16.8,0,False,
20982,8449,P000049,SKU000049V224,XL,Pink,1,27.39,27.39,27.39,0,False,
20983,8449,P000475,SKU000475V2117,L,Blue,1,27.39,27.39,27.39,0,False,
20984,8450,P000672,SKU000672V3000,M,Blue,1,10.74,10.74,10.74,0,False,
20985,8450,P000071,SKU000071V325,XL,Pink,1,10.74,10.74,10.74,0,False,
20986,8450,P000691,SKU000691V3089,S,Pink,1,10.74,10.74,10.74,0,False,
20987,8450,P000594,SKU000594V2655,L,Red,1,10.74,10.74,10.74,0.75,True,
20988,8451,P000656,SKU000656V2934,XL,Navy,1,30.48,30.48,30.48,0,False,
20989,8451,P000461,SKU000461V2065,XL,Gray,1,30.48,30.48,30.48,0,False,
20990,8452,P000643,SKU000643V2876,XS,Green,1,39.45,39.45,39.45,0,False,
20991,8452,P000337,SKU000337V1511,M,Pink,1,39.45,39.45,39.45,0,False,
20992,8453,P000558,SKU000558V2493,S,White,1,17.93,17.93,17.93,0,False,
20993,8453,P000547,SKU000547V2445,L,Green,1,17.93,17.93,17.93,0.72,False,
20994,8454,P000135,SKU000135V600,XL,Beige,1,22.38,22.38,22.38,0,True,
20995,8454,P000459,SKU000459V2055,XXL,Pink,1,22.38,22.38,22.38,0,False,
20996,8455,P000191,SKU000191V844,S,Gray,1,44.37,44.37,44.37,0,False,
20997,8455,P000032,SKU000032V150,XS,White,1,44.37,44.37,44.37,0,False,
20998,8456,P000224,SKU000224V999,M,Pink,1,50.03,50.03,50.03,2.76,False,
20999,8457,P000004,SKU000004V017,XS,Green,1,33.07,33.07,33.07,0,False,
21000,8457,P000654,SKU000654V2924,S,White,1,33.07,33.07,33.07,0,False,
