response_id,campaign_id,customer_id,sent_date,delivered_date,opened_date,clicked_date,converted_date,conversion_order_id,conversion_amount,response_status
RESP_003499,CAMP004,4278,2025-09-15 01:38:52.585289,2025-09-15 01:54:57.844904,,,,,0.00,delivered
RESP_003500,CAMP005,4278,2025-10-05 03:09:02.114037,2025-10-05 04:57:58.191757,,,,,0.00,delivered
RESP_003501,CAMP001,1180,2025-07-19 20:28:14.547959,2025-07-19 21:08:27.046989,2025-07-20 04:12:07.958031,,,,0.00,opened
RESP_003502,CAMP002,1180,2025-08-08 19:57:52.193712,2025-08-08 21:01:45.872117,,,,,0.00,delivered
RESP_003503,CAMP003,1180,2025-08-28 03:49:03.285031,2025-08-28 05:00:05.972389,,,,,0.00,delivered
RESP_003504,CAMP004,1180,2025-09-15 01:38:52.585289,2025-09-15 03:23:49.606022,,,,,0.00,delivered
RESP_003505,CAMP005,1180,2025-10-05 03:09:02.114037,2025-10-05 04:24:45.723605,2025-10-06 18:57:09.996341,,,,0.00,opened
RESP_003506,CAMP001,1617,2025-07-19 20:28:14.547959,2025-07-19 22:29:47.348713,,,,,0.00,delivered
RESP_003507,CAMP002,1617,2025-08-08 19:57:52.193712,,2025-08-09 09:34:24.779704,,,,0.00,bounced
RESP_003508,CAMP003,1617,2025-08-28 03:49:03.285031,2025-08-28 05:04:51.837709,2025-08-29 09:13:46.518633,,,,0.00,opened
RESP_003509,CAMP004,1617,2025-09-15 01:38:52.585289,2025-09-15 03:27:13.515336,,,,,0.00,delivered
RESP_003510,CAMP005,1617,2025-10-05 03:09:02.114037,2025-10-05 03:27:16.710834,,,,,0.00,delivered
RESP_003511,CAMP001,4357,2025-07-19 20:28:14.547959,2025-07-19 20:46:16.933909,,,,,0.00,delivered
RESP_003512,CAMP002,4357,2025-08-08 19:57:52.193712,2025-08-08 21:40:33.560212,,,,,0.00,delivered
RESP_003513,CAMP003,4357,2025-08-28 03:49:03.285031,2025-08-28 05:48:01.509134,2025-08-28 18:05:04.589192,,,,0.00,opened
RESP_003514,CAMP004,4357,2025-09-15 01:38:52.585289,,,,,,0.00,bounced
RESP_003515,CAMP005,4357,2025-10-05 03:09:02.114037,2025-10-05 03:59:41.04559,2025-10-06 17:30:26.394465,,,,0.00,opened
RESP_003516,CAMP001,3125,2025-07-19 20:28:14.547959,2025-07-19 21:26:45.090248,,,,,0.00,delivered
RESP_003517,CAMP002,3125,2025-08-08 19:57:52.193712,2025-08-08 21:48:38.945354,,,,,0.00,delivered
RESP_003518,CAMP003,3125,2025-08-28 03:49:03.285031,2025-08-28 04:59:32.401028,,,,,0.00,delivered
RESP_003519,CAMP004,3125,2025-09-15 01:38:52.585289,2025-09-15 02:25:08.166189,,2025-09-16 15:21:37.29835,,,0.00,clicked
RESP_003520,CAMP005,3125,2025-10-05 03:09:02.114037,2025-10-05 04:01:22.783411,2025-10-07 03:33:50.484983,,,,0.00,opened
RESP_003521,CAMP001,4151,2025-07-19 20:28:14.547959,2025-07-19 20:51:55.668773,,,,,0.00,delivered
RESP_003522,CAMP002,4151,2025-08-08 19:57:52.193712,2025-08-08 20:44:44.339284,,,,,0.00,delivered
RESP_003523,CAMP003,4151,2025-08-28 03:49:03.285031,2025-08-28 04:42:02.261802,,2025-08-30 20:58:36.768035,,,0.00,clicked
RESP_003524,CAMP004,4151,2025-09-15 01:38:52.585289,2025-09-15 02:26:52.353646,,,,,0.00,delivered
RESP_003525,CAMP005,4151,2025-10-05 03:09:02.114037,2025-10-05 03:39:32.386887,,,,,233.64,delivered
RESP_003526,CAMP001,3075,2025-07-19 20:28:14.547959,2025-07-19 21:42:23.616022,,,,,0.00,delivered
RESP_003527,CAMP002,3075,2025-08-08 19:57:52.193712,2025-08-08 20:29:37.353353,,,,,0.00,delivered
RESP_003528,CAMP003,3075,2025-08-28 03:49:03.285031,2025-08-28 05:39:19.852811,,,,,0.00,delivered
RESP_003529,CAMP004,3075,2025-09-15 01:38:52.585289,2025-09-15 02:59:20.296189,,,,,0.00,delivered
RESP_003530,CAMP005,3075,2025-10-05 03:09:02.114037,2025-10-05 04:25:40.933558,,,,,154.47,delivered
RESP_003531,CAMP001,2031,2025-07-19 20:28:14.547959,2025-07-19 21:41:18.070546,,,,,0.00,delivered
RESP_003532,CAMP002,2031,2025-08-08 19:57:52.193712,2025-08-08 20:34:54.837405,,,,,0.00,delivered
RESP_003533,CAMP003,2031,2025-08-28 03:49:03.285031,2025-08-28 05:39:08.495777,,,,,0.00,delivered
RESP_003534,CAMP004,2031,2025-09-15 01:38:52.585289,2025-09-15 02:58:19.157586,,,,,0.00,delivered
RESP_003535,CAMP005,2031,2025-10-05 03:09:02.114037,2025-10-05 04:15:35.370805,,,,,0.00,delivered
RESP_003536,CAMP001,1736,2025-07-19 20:28:14.547959,2025-07-19 21:16:08.231565,,,,,0.00,delivered
RESP_003537,CAMP002,1736,2025-08-08 19:57:52.193712,2025-08-08 20:07:09.566621,,,,,0.00,delivered
RESP_003538,CAMP003,1736,2025-08-28 03:49:03.285031,2025-08-28 05:28:49.182428,,,,,0.00,delivered
RESP_003539,CAMP004,1736,2025-09-15 01:38:52.585289,2025-09-15 03:37:21.633922,,,,,0.00,delivered
RESP_003540,CAMP005,1736,2025-10-05 03:09:02.114037,2025-10-05 03:53:22.63721,,,,,0.00,delivered
RESP_003541,CAMP001,246,2025-07-19 20:28:14.547959,2025-07-19 22:10:38.448095,,,,,0.00,delivered
RESP_003542,CAMP002,246,2025-08-08 19:57:52.193712,2025-08-08 20:25:14.103162,,,,,0.00,delivered
RESP_003543,CAMP003,246,2025-08-28 03:49:03.285031,2025-08-28 04:27:21.181299,,,,,0.00,delivered
RESP_003544,CAMP004,246,2025-09-15 01:38:52.585289,2025-09-15 03:08:13.816639,,,,,0.00,delivered
RESP_003545,CAMP005,246,2025-10-05 03:09:02.114037,2025-10-05 03:42:44.65553,,,,,0.00,delivered
RESP_003546,CAMP001,3372,2025-07-19 20:28:14.547959,2025-07-19 20:36:07.892702,,,,,0.00,delivered
RESP_003547,CAMP002,3372,2025-08-08 19:57:52.193712,2025-08-08 21:14:51.205666,,,,,0.00,delivered
RESP_003548,CAMP003,3372,2025-08-28 03:49:03.285031,2025-08-28 04:06:12.758223,2025-08-29 22:54:30.749158,,,,0.00,opened
RESP_003549,CAMP004,3372,2025-09-15 01:38:52.585289,2025-09-15 01:44:34.76016,2025-09-16 19:20:28.183006,,,,0.00,opened
RESP_003550,CAMP005,3372,2025-10-05 03:09:02.114037,,,,,,0.00,bounced
RESP_003551,CAMP001,4801,2025-07-19 20:28:14.547959,2025-07-19 22:00:40.742386,2025-07-21 17:05:09.776751,,,,0.00,opened
RESP_003552,CAMP002,4801,2025-08-08 19:57:52.193712,2025-08-08 20:09:35.501986,,,,,0.00,delivered
RESP_003553,CAMP003,4801,2025-08-28 03:49:03.285031,2025-08-28 04:10:20.795294,,,,,0.00,delivered
RESP_003554,CAMP004,4801,2025-09-15 01:38:52.585289,2025-09-15 03:17:25.076636,,,,,0.00,delivered
RESP_003555,CAMP005,4801,2025-10-05 03:09:02.114037,2025-10-05 04:46:01.324544,2025-10-06 16:57:54.495406,,,,0.00,opened
RESP_003556,CAMP001,514,2025-07-19 20:28:14.547959,2025-07-19 22:28:52.372392,,,,,0.00,delivered
RESP_003557,CAMP002,514,2025-08-08 19:57:52.193712,2025-08-08 21:57:48.374666,,,,,0.00,delivered
RESP_003558,CAMP003,514,2025-08-28 03:49:03.285031,2025-08-28 04:54:23.45566,,,,,0.00,delivered
RESP_003559,CAMP004,514,2025-09-15 01:38:52.585289,2025-09-15 02:55:31.786514,,,,,0.00,delivered
RESP_003560,CAMP005,514,2025-10-05 03:09:02.114037,2025-10-05 04:09:24.227279,2025-10-05 20:57:44.680108,,,,0.00,opened
RESP_003561,CAMP001,3859,2025-07-19 20:28:14.547959,2025-07-19 21:04:08.752335,,,,,0.00,delivered
RESP_003562,CAMP002,3859,2025-08-08 19:57:52.193712,2025-08-08 21:41:23.085248,,,,,0.00,delivered
RESP_003563,CAMP003,3859,2025-08-28 03:49:03.285031,2025-08-28 04:21:11.87464,,,,,0.00,delivered
RESP_003564,CAMP004,3859,2025-09-15 01:38:52.585289,2025-09-15 01:54:07.095628,,,,,0.00,delivered
RESP_003565,CAMP005,3859,2025-10-05 03:09:02.114037,2025-10-05 04:33:37.93963,2025-10-05 06:33:07.654208,,,,0.00,opened
RESP_003566,CAMP001,661,2025-07-19 20:28:14.547959,2025-07-19 21:01:23.296645,,,,,0.00,delivered
RESP_003567,CAMP002,661,2025-08-08 19:57:52.193712,2025-08-08 20:08:06.552708,,,,,0.00,delivered
RESP_003568,CAMP003,661,2025-08-28 03:49:03.285031,2025-08-28 05:02:36.879603,,,,,0.00,delivered
RESP_003569,CAMP004,661,2025-09-15 01:38:52.585289,2025-09-15 02:11:36.457001,,,,,0.00,delivered
RESP_003570,CAMP005,661,2025-10-05 03:09:02.114037,,2025-10-06 04:15:02.024994,,,,0.00,bounced
RESP_003571,CAMP001,3598,2025-07-19 20:28:14.547959,2025-07-19 21:39:58.574681,2025-07-20 23:43:08.442854,,,,0.00,opened
RESP_003572,CAMP002,3598,2025-08-08 19:57:52.193712,2025-08-08 20:50:43.336145,,,,,0.00,delivered
RESP_003573,CAMP003,3598,2025-08-28 03:49:03.285031,2025-08-28 04:50:33.010684,2025-08-29 07:55:11.002124,,,,0.00,opened
RESP_003574,CAMP004,3598,2025-09-15 01:38:52.585289,2025-09-15 03:13:45.861775,,,,,0.00,delivered
RESP_003575,CAMP005,3598,2025-10-05 03:09:02.114037,2025-10-05 04:33:44.808827,,,,,0.00,delivered
RESP_003576,CAMP001,4405,2025-07-19 20:28:14.547959,2025-07-19 20:45:18.778905,,,,,0.00,delivered
RESP_003577,CAMP002,4405,2025-08-08 19:57:52.193712,2025-08-08 21:52:50.962454,,,,,0.00,delivered
RESP_003578,CAMP003,4405,2025-08-28 03:49:03.285031,2025-08-28 04:08:52.616235,,,,,0.00,delivered
RESP_003579,CAMP004,4405,2025-09-15 01:38:52.585289,2025-09-15 03:39:27.54025,2025-09-15 09:18:25.148371,,,,0.00,opened
RESP_003580,CAMP005,4405,2025-10-05 03:09:02.114037,2025-10-05 04:48:11.580823,,,,,0.00,delivered
RESP_003581,CAMP001,1559,2025-07-19 20:28:14.547959,2025-07-19 21:38:00.30478,,2025-07-20 08:06:30.164247,,,0.00,clicked
RESP_003582,CAMP002,1559,2025-08-08 19:57:52.193712,2025-08-08 20:04:41.516248,,,,,0.00,delivered
RESP_003583,CAMP003,1559,2025-08-28 03:49:03.285031,2025-08-28 05:42:04.662163,2025-08-29 15:30:44.185556,,,,0.00,opened
RESP_003584,CAMP004,1559,2025-09-15 01:38:52.585289,2025-09-15 02:48:47.078639,2025-09-16 13:16:49.280874,,,,0.00,opened
RESP_003585,CAMP005,1559,2025-10-05 03:09:02.114037,2025-10-05 04:31:12.77095,,,,,0.00,delivered
RESP_003586,CAMP001,1438,2025-07-19 20:28:14.547959,2025-07-19 22:31:11.687888,,,,,0.00,delivered
RESP_003587,CAMP002,1438,2025-08-08 19:57:52.193712,2025-08-08 21:21:05.558738,2025-08-10 07:23:14.714945,,,,0.00,opened
RESP_003588,CAMP003,1438,2025-08-28 03:49:03.285031,2025-08-28 04:55:21.172419,,,,,0.00,delivered
RESP_003589,CAMP004,1438,2025-09-15 01:38:52.585289,2025-09-15 02:02:35.931398,2025-09-16 13:12:45.742112,,,,0.00,opened
RESP_003590,CAMP005,1438,2025-10-05 03:09:02.114037,2025-10-05 04:56:52.223025,2025-10-06 00:04:47.869008,,,,0.00,opened
RESP_003591,CAMP001,4498,2025-07-19 20:28:14.547959,2025-07-19 22:17:58.747157,,,,,0.00,delivered
RESP_003592,CAMP002,4498,2025-08-08 19:57:52.193712,2025-08-08 21:13:16.411332,2025-08-08 23:58:17.776603,,,,0.00,opened
RESP_003593,CAMP003,4498,2025-08-28 03:49:03.285031,2025-08-28 05:23:16.730693,,,,,0.00,delivered
RESP_003594,CAMP004,4498,2025-09-15 01:38:52.585289,2025-09-15 02:16:46.828847,,,,,0.00,delivered
RESP_003595,CAMP005,4498,2025-10-05 03:09:02.114037,2025-10-05 05:03:38.815415,,,,,0.00,delivered
RESP_003596,CAMP001,2626,2025-07-19 20:28:14.547959,2025-07-19 21:18:39.72071,,,,,0.00,delivered
RESP_003597,CAMP002,2626,2025-08-08 19:57:52.193712,2025-08-08 20:35:33.570472,,,,,0.00,delivered
RESP_003598,CAMP003,2626,2025-08-28 03:49:03.285031,2025-08-28 05:32:37.153741,2025-08-29 04:20:50.380888,,,,0.00,opened
RESP_003599,CAMP004,2626,2025-09-15 01:38:52.585289,2025-09-15 01:49:51.707635,2025-09-15 18:38:38.820265,,,,0.00,opened
RESP_003600,CAMP005,2626,2025-10-05 03:09:02.114037,2025-10-05 03:23:23.259774,,,,,0.00,delivered
RESP_003601,CAMP001,1081,2025-07-19 20:28:14.547959,2025-07-19 22:33:09.869741,2025-07-21 17:27:55.87652,,,,0.00,opened
RESP_003602,CAMP002,1081,2025-08-08 19:57:52.193712,,,,,,0.00,bounced
RESP_003603,CAMP003,1081,2025-08-28 03:49:03.285031,2025-08-28 04:19:12.232426,,,,,0.00,delivered
RESP_003604,CAMP004,1081,2025-09-15 01:38:52.585289,2025-09-15 02:35:07.342444,,,,,0.00,delivered
RESP_003605,CAMP005,1081,2025-10-05 03:09:02.114037,2025-10-05 03:21:08.329344,2025-10-06 05:38:30.585274,,,,0.00,opened
RESP_003606,CAMP001,853,2025-07-19 20:28:14.547959,2025-07-19 22:18:50.176281,,,,,0.00,delivered
RESP_003607,CAMP002,853,2025-08-08 19:57:52.193712,2025-08-08 20:04:05.413579,,,,,0.00,delivered
RESP_003608,CAMP003,853,2025-08-28 03:49:03.285031,2025-08-28 04:42:00.339495,,,,,0.00,delivered
RESP_003609,CAMP004,853,2025-09-15 01:38:52.585289,2025-09-15 02:39:51.563833,,,,,0.00,delivered
RESP_003610,CAMP005,853,2025-10-05 03:09:02.114037,,2025-10-06 14:24:49.789973,,,,0.00,bounced
RESP_003611,CAMP001,2913,2025-07-19 20:28:14.547959,2025-07-19 22:22:01.730131,,,,,0.00,delivered
RESP_003612,CAMP002,2913,2025-08-08 19:57:52.193712,2025-08-08 20:23:27.351574,,,,,0.00,delivered
RESP_003613,CAMP003,2913,2025-08-28 03:49:03.285031,2025-08-28 05:06:49.038299,,,,,0.00,delivered
RESP_003614,CAMP004,2913,2025-09-15 01:38:52.585289,2025-09-15 03:28:50.641751,,,,,0.00,delivered
RESP_003615,CAMP005,2913,2025-10-05 03:09:02.114037,2025-10-05 04:53:52.729656,,,,,0.00,delivered
RESP_003616,CAMP001,2657,2025-07-19 20:28:14.547959,2025-07-19 22:01:42.984071,,,,,0.00,delivered
RESP_003617,CAMP002,2657,2025-08-08 19:57:52.193712,2025-08-08 20:07:14.717984,2025-08-10 07:35:56.943323,,,,0.00,opened
RESP_003618,CAMP003,2657,2025-08-28 03:49:03.285031,2025-08-28 05:31:49.573623,,,,,0.00,delivered
RESP_003619,CAMP004,2657,2025-09-15 01:38:52.585289,2025-09-15 03:24:45.535774,,,2025-09-18 15:30:00.961628,,0.00,converted
RESP_003620,CAMP005,2657,2025-10-05 03:09:02.114037,2025-10-05 03:26:21.493568,,,,,0.00,delivered
RESP_003621,CAMP001,4467,2025-07-19 20:28:14.547959,2025-07-19 22:12:51.794258,,,,,0.00,delivered
RESP_003622,CAMP002,4467,2025-08-08 19:57:52.193712,2025-08-08 20:35:08.425612,,,,,0.00,delivered
RESP_003623,CAMP003,4467,2025-08-28 03:49:03.285031,2025-08-28 04:22:46.42472,2025-08-29 10:51:40.904182,,,,0.00,opened
RESP_003624,CAMP004,4467,2025-09-15 01:38:52.585289,2025-09-15 02:01:26.05759,,,,,0.00,delivered
RESP_003625,CAMP005,4467,2025-10-05 03:09:02.114037,2025-10-05 04:11:55.050613,2025-10-05 19:49:20.259447,,,,0.00,opened
RESP_003626,CAMP001,213,2025-07-19 20:28:14.547959,2025-07-19 21:20:23.390965,,,,,0.00,delivered
RESP_003627,CAMP002,213,2025-08-08 19:57:52.193712,2025-08-08 21:36:17.699464,,2025-08-09 10:46:57.526764,,,0.00,clicked
RESP_003628,CAMP003,213,2025-08-28 03:49:03.285031,2025-08-28 05:08:44.417737,,,,,0.00,delivered
RESP_003629,CAMP004,213,2025-09-15 01:38:52.585289,2025-09-15 03:16:40.314978,,,,,0.00,delivered
RESP_003630,CAMP005,213,2025-10-05 03:09:02.114037,2025-10-05 03:19:35.426297,,,,,0.00,delivered
RESP_003631,CAMP001,47,2025-07-19 20:28:14.547959,2025-07-19 20:36:08.048298,2025-07-20 11:25:12.923981,,,,0.00,opened
RESP_003632,CAMP002,47,2025-08-08 19:57:52.193712,2025-08-08 21:02:33.732238,,2025-08-10 09:04:39.398738,,,0.00,clicked
RESP_003633,CAMP003,47,2025-08-28 03:49:03.285031,2025-08-28 04:35:31.441205,2025-08-29 04:19:20.018393,,,,0.00,opened
RESP_003634,CAMP004,47,2025-09-15 01:38:52.585289,2025-09-15 01:58:58.355079,,,,,0.00,delivered
RESP_003635,CAMP005,47,2025-10-05 03:09:02.114037,2025-10-05 05:13:24.187719,,,,,0.00,delivered
RESP_003636,CAMP001,1906,2025-07-19 20:28:14.547959,2025-07-19 22:23:08.779738,,,,,0.00,delivered
RESP_003637,CAMP002,1906,2025-08-08 19:57:52.193712,2025-08-08 20:24:28.533182,2025-08-09 19:49:16.17638,2025-08-11 12:01:16.794971,,,0.00,clicked
RESP_003638,CAMP003,1906,2025-08-28 03:49:03.285031,2025-08-28 04:09:49.830702,,,,,0.00,delivered
RESP_003639,CAMP004,1906,2025-09-15 01:38:52.585289,2025-09-15 03:19:23.199634,,,,,0.00,delivered
RESP_003640,CAMP005,1906,2025-10-05 03:09:02.114037,,,,,,0.00,bounced
RESP_003641,CAMP001,4768,2025-07-19 20:28:14.547959,2025-07-19 20:42:54.636284,,,,,0.00,delivered
RESP_003642,CAMP002,4768,2025-08-08 19:57:52.193712,2025-08-08 20:03:16.316895,,,,,0.00,delivered
RESP_003643,CAMP003,4768,2025-08-28 03:49:03.285031,2025-08-28 04:10:48.317944,,,,,0.00,delivered
RESP_003644,CAMP004,4768,2025-09-15 01:38:52.585289,2025-09-15 02:36:48.305922,2025-09-15 19:00:33.062739,,,,0.00,opened
RESP_003645,CAMP005,4768,2025-10-05 03:09:02.114037,2025-10-05 04:08:10.794613,2025-10-06 06:01:25.50458,,,,0.00,opened
RESP_003646,CAMP001,3618,2025-07-19 20:28:14.547959,2025-07-19 20:59:02.081787,2025-07-21 01:51:24.382117,,,,0.00,opened
RESP_003647,CAMP002,3618,2025-08-08 19:57:52.193712,2025-08-08 21:45:36.084373,,,,,0.00,delivered
RESP_003648,CAMP003,3618,2025-08-28 03:49:03.285031,2025-08-28 04:20:01.861168,,,,,0.00,delivered
RESP_003649,CAMP004,3618,2025-09-15 01:38:52.585289,2025-09-15 03:23:10.168,,,,,0.00,delivered
RESP_003650,CAMP005,3618,2025-10-05 03:09:02.114037,2025-10-05 03:51:12.542903,2025-10-05 19:31:19.854174,,,,0.00,opened
RESP_003651,CAMP001,732,2025-07-19 20:28:14.547959,2025-07-19 22:28:55.240745,2025-07-19 22:01:46.853422,,,,0.00,opened
RESP_003652,CAMP002,732,2025-08-08 19:57:52.193712,2025-08-08 20:53:49.175362,,,,,0.00,delivered
RESP_003653,CAMP003,732,2025-08-28 03:49:03.285031,2025-08-28 04:31:11.072207,2025-08-28 11:52:08.183153,,,,0.00,opened
RESP_003654,CAMP004,732,2025-09-15 01:38:52.585289,2025-09-15 03:35:42.04683,,,,,0.00,delivered
RESP_003655,CAMP005,732,2025-10-05 03:09:02.114037,2025-10-05 04:43:39.104789,,,,,0.00,delivered
RESP_003656,CAMP001,4089,2025-07-19 20:28:14.547959,2025-07-19 20:52:14.32598,,,,,0.00,delivered
RESP_003657,CAMP002,4089,2025-08-08 19:57:52.193712,2025-08-08 21:46:49.202519,,,,,0.00,delivered
RESP_003658,CAMP003,4089,2025-08-28 03:49:03.285031,2025-08-28 05:44:14.999798,,,,,0.00,delivered
RESP_003659,CAMP004,4089,2025-09-15 01:38:52.585289,2025-09-15 02:11:39.257962,2025-09-15 07:25:05.373973,,,,0.00,opened
RESP_003660,CAMP005,4089,2025-10-05 03:09:02.114037,2025-10-05 03:21:49.405447,,,,,0.00,delivered
RESP_003661,CAMP001,2677,2025-07-19 20:28:14.547959,2025-07-19 21:27:26.518114,,,,,0.00,delivered
RESP_003662,CAMP002,2677,2025-08-08 19:57:52.193712,2025-08-08 21:05:21.1415,2025-08-09 12:23:34.426892,,,,0.00,opened
RESP_003663,CAMP003,2677,2025-08-28 03:49:03.285031,2025-08-28 04:59:09.111282,,,,,0.00,delivered
RESP_003664,CAMP004,2677,2025-09-15 01:38:52.585289,2025-09-15 03:23:04.435097,,,2025-09-21 00:35:55.84886,,0.00,converted
RESP_003665,CAMP005,2677,2025-10-05 03:09:02.114037,2025-10-05 03:28:40.632547,,,,,0.00,delivered
RESP_003666,CAMP001,4859,2025-07-19 20:28:14.547959,2025-07-19 20:59:44.21169,2025-07-21 16:16:23.346021,,,,0.00,opened
RESP_003667,CAMP002,4859,2025-08-08 19:57:52.193712,2025-08-08 20:18:24.145779,,,,,0.00,delivered
RESP_003668,CAMP003,4859,2025-08-28 03:49:03.285031,2025-08-28 04:23:06.487174,,,,,0.00,delivered
RESP_003669,CAMP004,4859,2025-09-15 01:38:52.585289,2025-09-15 03:40:54.352021,,,,,0.00,delivered
RESP_003670,CAMP005,4859,2025-10-05 03:09:02.114037,2025-10-05 04:09:39.984586,,,,,0.00,delivered
RESP_003671,CAMP001,1424,2025-07-19 20:28:14.547959,2025-07-19 22:18:06.324297,,,,,0.00,delivered
RESP_003672,CAMP002,1424,2025-08-08 19:57:52.193712,2025-08-08 20:53:00.658166,,,,,0.00,delivered
RESP_003673,CAMP003,1424,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_003674,CAMP004,1424,2025-09-15 01:38:52.585289,2025-09-15 02:02:26.393622,,,,,0.00,delivered
RESP_003675,CAMP005,1424,2025-10-05 03:09:02.114037,2025-10-05 03:32:32.103869,,,,,0.00,delivered
RESP_003676,CAMP001,594,2025-07-19 20:28:14.547959,2025-07-19 21:24:41.211573,,,,,0.00,delivered
RESP_003677,CAMP002,594,2025-08-08 19:57:52.193712,2025-08-08 21:34:51.080716,,,,,0.00,delivered
RESP_003678,CAMP003,594,2025-08-28 03:49:03.285031,2025-08-28 04:52:31.110502,,,,,0.00,delivered
RESP_003679,CAMP004,594,2025-09-15 01:38:52.585289,2025-09-15 02:02:28.806158,,,,,0.00,delivered
RESP_003680,CAMP005,594,2025-10-05 03:09:02.114037,2025-10-05 03:14:23.517824,,,,,0.00,delivered
RESP_003681,CAMP001,2424,2025-07-19 20:28:14.547959,2025-07-19 22:09:27.162087,,,,,0.00,delivered
RESP_003682,CAMP002,2424,2025-08-08 19:57:52.193712,2025-08-08 21:49:36.150047,,2025-08-09 06:05:38.327616,,,0.00,clicked
RESP_003683,CAMP003,2424,2025-08-28 03:49:03.285031,2025-08-28 04:16:06.019939,,,,,0.00,delivered
RESP_003684,CAMP004,2424,2025-09-15 01:38:52.585289,2025-09-15 03:31:35.643296,,,,,0.00,delivered
RESP_003685,CAMP005,2424,2025-10-05 03:09:02.114037,2025-10-05 04:19:05.12435,,,,,0.00,delivered
RESP_003686,CAMP001,4393,2025-07-19 20:28:14.547959,2025-07-19 22:22:49.499381,2025-07-21 16:17:16.710001,,,,0.00,opened
RESP_003687,CAMP002,4393,2025-08-08 19:57:52.193712,2025-08-08 20:55:27.521545,,,,,0.00,delivered
RESP_003688,CAMP003,4393,2025-08-28 03:49:03.285031,2025-08-28 05:17:48.038762,2025-08-28 09:59:57.587429,,,,0.00,opened
RESP_003689,CAMP004,4393,2025-09-15 01:38:52.585289,2025-09-15 03:00:46.780914,,,,,0.00,delivered
RESP_003690,CAMP005,4393,2025-10-05 03:09:02.114037,2025-10-05 05:07:38.671617,,,,,0.00,delivered
RESP_003691,CAMP001,1092,2025-07-19 20:28:14.547959,2025-07-19 20:35:49.45489,,,,,0.00,delivered
RESP_003692,CAMP002,1092,2025-08-08 19:57:52.193712,2025-08-08 20:30:42.999436,,,,,0.00,delivered
RESP_003693,CAMP003,1092,2025-08-28 03:49:03.285031,2025-08-28 04:12:25.671186,,,,,0.00,delivered
RESP_003694,CAMP004,1092,2025-09-15 01:38:52.585289,2025-09-15 01:55:08.171646,,,,,0.00,delivered
RESP_003695,CAMP005,1092,2025-10-05 03:09:02.114037,2025-10-05 03:48:46.893985,,,,,0.00,delivered
RESP_003696,CAMP001,3608,2025-07-19 20:28:14.547959,2025-07-19 20:47:37.578969,,,,,0.00,delivered
RESP_003697,CAMP002,3608,2025-08-08 19:57:52.193712,2025-08-08 20:07:04.568345,,,,,0.00,delivered
RESP_003698,CAMP003,3608,2025-08-28 03:49:03.285031,2025-08-28 05:10:54.821005,,,,,0.00,delivered
RESP_003699,CAMP004,3608,2025-09-15 01:38:52.585289,2025-09-15 03:31:42.786905,,,,,0.00,delivered
RESP_003700,CAMP005,3608,2025-10-05 03:09:02.114037,2025-10-05 04:03:17.368033,2025-10-06 18:22:18.427952,,,,0.00,opened
RESP_003701,CAMP001,3092,2025-07-19 20:28:14.547959,2025-07-19 20:33:31.117548,2025-07-21 06:52:08.748131,,,,0.00,opened
RESP_003702,CAMP002,3092,2025-08-08 19:57:52.193712,2025-08-08 21:28:26.347669,,,,,0.00,delivered
RESP_003703,CAMP003,3092,2025-08-28 03:49:03.285031,,,,,,0.00,bounced
RESP_003704,CAMP004,3092,2025-09-15 01:38:52.585289,2025-09-15 02:17:53.965979,,,,,0.00,delivered
RESP_003705,CAMP005,3092,2025-10-05 03:09:02.114037,2025-10-05 04:32:23.878972,2025-10-06 16:33:27.561546,,,,0.00,opened
RESP_003706,CAMP001,1379,2025-07-19 20:28:14.547959,2025-07-19 22:29:09.333318,2025-07-21 09:32:35.639967,,,,0.00,opened
RESP_003707,CAMP002,1379,2025-08-08 19:57:52.193712,2025-08-08 22:01:47.437415,,,,,0.00,delivered
RESP_003708,CAMP003,1379,2025-08-28 03:49:03.285031,2025-08-28 05:13:40.189967,,,,,0.00,delivered
RESP_003709,CAMP004,1379,2025-09-15 01:38:52.585289,2025-09-15 03:32:28.677041,,,,,0.00,delivered
RESP_003710,CAMP005,1379,2025-10-05 03:09:02.114037,2025-10-05 05:06:09.349304,,,,,0.00,delivered
RESP_003711,CAMP001,4227,2025-07-19 20:28:14.547959,2025-07-19 21:09:23.28315,2025-07-21 03:23:42.931284,,,,0.00,opened
RESP_003712,CAMP002,4227,2025-08-08 19:57:52.193712,2025-08-08 21:40:20.102629,,,,,0.00,delivered
RESP_003713,CAMP003,4227,2025-08-28 03:49:03.285031,2025-08-28 05:01:45.560838,,,,,0.00,delivered
RESP_003714,CAMP004,4227,2025-09-15 01:38:52.585289,2025-09-15 02:10:53.05274,,,,,0.00,delivered
RESP_003715,CAMP005,4227,2025-10-05 03:09:02.114037,,2025-10-05 16:01:33.49517,2025-10-06 09:51:59.9396,,,0.00,bounced
RESP_003716,CAMP001,1646,2025-07-19 20:28:14.547959,2025-07-19 21:19:37.673137,,,,,0.00,delivered
RESP_003717,CAMP002,1646,2025-08-08 19:57:52.193712,2025-08-08 21:25:23.783107,,,,,0.00,delivered
RESP_003718,CAMP003,1646,2025-08-28 03:49:03.285031,2025-08-28 03:59:50.229655,,,,,0.00,delivered
