match_id,customer_id,product_id,similarity_score,recommendation_type,match_date,clicked,purchased,recommendation_context
MATCH_031079,16931,P000593,0.6100,style_based,2025-09-27 19:13:02.176121,t,t,homepage_recommendations
MATCH_079092,12142,P000681,0.6100,style_based,2025-09-27 19:12:17.635425,t,t,homepage_recommendations
MATCH_001192,42501,P000681,0.6100,style_based,2025-09-27 19:09:42.814534,t,t,homepage_recommendations
MATCH_096600,5018,P000388,0.6100,style_based,2025-09-27 19:09:34.162394,t,t,homepage_recommendations
MATCH_059886,36621,P000612,0.6100,style_based,2025-09-27 19:06:46.238744,t,t,homepage_recommendations
MATCH_076536,15040,P000446,0.6100,style_based,2025-09-27 19:02:29.073834,t,t,homepage_recommendations
MATCH_031955,14945,P000309,0.6100,style_based,2025-09-27 19:01:15.736083,t,t,homepage_recommendations
MATCH_060475,6964,P000057,0.6100,style_based,2025-09-27 19:01:07.490501,t,t,homepage_recommendations
MATCH_075249,21789,P000047,0.6100,style_based,2025-09-27 19:00:26.374632,t,t,homepage_recommendations
MATCH_083133,10409,P000176,0.6100,style_based,2025-09-27 18:53:04.061888,t,t,homepage_recommendations
MATCH_085625,31676,P000005,0.6100,style_based,2025-09-27 18:52:36.81487,t,t,homepage_recommendations
MATCH_037031,45171,P000474,0.6100,style_based,2025-09-27 18:51:21.116242,t,t,homepage_recommendations
MATCH_056913,18000,P000621,0.6100,style_based,2025-09-27 18:50:53.736311,t,t,homepage_recommendations
MATCH_010211,38289,P000140,0.6100,style_based,2025-09-27 18:46:42.824354,t,t,homepage_recommendations
MATCH_078851,38488,P000707,0.6100,style_based,2025-09-27 18:46:10.583391,t,t,homepage_recommendations
MATCH_084463,14760,P000688,0.6100,style_based,2025-09-27 18:45:59.911415,t,t,homepage_recommendations
MATCH_030838,48928,P000252,0.6100,style_based,2025-09-27 18:43:17.640576,t,t,homepage_recommendations
MATCH_070070,39187,P000180,0.6100,style_based,2025-09-27 18:42:59.121255,t,t,homepage_recommendations
MATCH_049395,25718,P000582,0.6100,style_based,2025-09-27 18:42:19.545581,t,t,homepage_recommendations
MATCH_065983,27974,P000157,0.6100,style_based,2025-09-27 18:38:10.504985,t,t,homepage_recommendations
MATCH_032686,1563,P000612,0.6100,style_based,2025-09-27 18:37:16.507524,t,t,homepage_recommendations
MATCH_009136,44772,P000446,0.6100,style_based,2025-09-27 18:36:45.665233,t,t,homepage_recommendations
MATCH_079342,34222,P000585,0.6100,style_based,2025-09-27 18:36:11.818193,t,t,homepage_recommendations
MATCH_038216,25678,P000473,0.6100,style_based,2025-09-27 18:36:02.957318,t,t,homepage_recommendations
MATCH_042148,11649,P000597,0.6100,style_based,2025-09-27 18:35:59.843947,t,t,homepage_recommendations
MATCH_097424,29488,P000226,0.6100,style_based,2025-09-27 18:33:33.003371,t,t,homepage_recommendations
MATCH_004914,32096,P000387,0.6100,style_based,2025-09-27 18:33:09.903164,t,t,homepage_recommendations
MATCH_098742,16718,P000585,0.6100,style_based,2025-09-27 18:32:21.368304,t,t,homepage_recommendations
MATCH_023831,45839,P000474,0.6100,style_based,2025-09-27 18:30:41.385168,t,t,homepage_recommendations
MATCH_010503,10116,P000278,0.6100,style_based,2025-09-27 18:30:28.886825,t,t,homepage_recommendations
MATCH_066810,49554,P000246,0.6100,style_based,2025-09-27 18:27:30.932435,t,t,homepage_recommendations
MATCH_045686,7631,P000612,0.6100,style_based,2025-09-27 18:27:21.290786,t,t,homepage_recommendations
MATCH_085349,841,P000047,0.6100,style_based,2025-09-27 18:27:09.707825,t,t,homepage_recommendations
MATCH_054094,37543,P000478,0.6100,style_based,2025-09-27 18:23:22.727339,t,t,homepage_recommendations
MATCH_037861,26417,P000561,0.6100,style_based,2025-09-27 18:23:21.338623,t,t,homepage_recommendations
MATCH_086562,28197,P000132,0.6100,style_based,2025-09-27 18:22:30.541285,t,t,homepage_recommendations
MATCH_025978,37389,P000303,0.6100,style_based,2025-09-27 18:22:21.976592,t,t,homepage_recommendations
MATCH_005611,30725,P000140,0.6100,style_based,2025-09-27 18:22:19.924012,t,t,homepage_recommendations
MATCH_099481,37886,P000026,0.6100,style_based,2025-09-27 18:22:06.290362,t,t,homepage_recommendations
MATCH_088588,17687,P000535,0.6100,style_based,2025-09-27 18:21:49.949051,t,t,homepage_recommendations
MATCH_015635,49810,P000267,0.6100,style_based,2025-09-27 18:19:11.255677,t,t,homepage_recommendations
MATCH_087490,42444,P000454,0.6100,style_based,2025-09-27 18:17:19.16672,t,t,homepage_recommendations
MATCH_014282,49461,P000402,0.6100,style_based,2025-09-27 18:15:47.764472,t,t,homepage_recommendations
MATCH_087460,42444,P000420,0.6100,style_based,2025-09-27 18:15:14.377473,t,t,homepage_recommendations
MATCH_049914,49776,P000387,0.6100,style_based,2025-09-27 18:13:57.083737,t,t,homepage_recommendations
MATCH_040897,48416,P000033,0.6100,style_based,2025-09-27 18:12:42.671381,t,t,homepage_recommendations
MATCH_010651,32246,P000707,0.6100,style_based,2025-09-27 18:12:22.807188,t,t,homepage_recommendations
MATCH_084420,14760,P000289,0.6100,style_based,2025-09-27 18:11:53.03755,t,t,homepage_recommendations
MATCH_039126,6704,P000625,0.6100,style_based,2025-09-27 18:11:46.903532,t,t,homepage_recommendations
MATCH_087013,41757,P000621,0.6100,style_based,2025-09-27 18:11:41.264264,t,t,homepage_recommendations
MATCH_021090,7059,P000454,0.6100,style_based,2025-09-27 18:08:32.733363,t,t,homepage_recommendations
MATCH_090865,24787,P000225,0.6100,style_based,2025-09-27 18:07:41.573447,t,t,homepage_recommendations
MATCH_042041,12593,P000652,0.6100,style_based,2025-09-27 18:07:21.809699,t,t,homepage_recommendations
MATCH_004267,47740,P000700,0.6100,style_based,2025-09-27 18:06:36.197398,t,t,homepage_recommendations
MATCH_059351,29779,P000707,0.6100,style_based,2025-09-27 18:05:10.501197,t,t,homepage_recommendations
MATCH_092263,19772,P000688,0.6100,style_based,2025-09-27 18:00:45.734746,t,t,homepage_recommendations
MATCH_009166,44772,P000004,0.6100,style_based,2025-09-27 18:00:36.19513,t,t,homepage_recommendations
MATCH_037785,33011,P000288,0.6100,style_based,2025-09-27 17:59:45.329752,t,t,homepage_recommendations
MATCH_023658,2974,P000147,0.6100,style_based,2025-09-27 17:59:37.385229,t,t,homepage_recommendations
MATCH_005251,22649,P000707,0.6100,style_based,2025-09-27 17:56:17.622726,t,t,homepage_recommendations
MATCH_068626,10412,P000625,0.6100,style_based,2025-09-27 17:55:15.880887,t,t,homepage_recommendations
MATCH_006542,19516,P000585,0.6100,style_based,2025-09-27 17:54:24.461184,t,t,homepage_recommendations
MATCH_033005,25852,P000299,0.6100,style_based,2025-09-27 17:53:07.983668,t,t,homepage_recommendations
MATCH_081155,34957,P000309,0.6100,style_based,2025-09-27 17:50:59.21008,t,t,homepage_recommendations
MATCH_080419,7141,P000588,0.6100,style_based,2025-09-27 17:48:02.071672,t,t,homepage_recommendations
MATCH_083546,39264,P000513,0.6100,style_based,2025-09-27 17:47:55.29538,t,t,homepage_recommendations
MATCH_041811,7246,P000140,0.6100,style_based,2025-09-27 17:47:38.359538,t,t,homepage_recommendations
MATCH_019299,150,P000384,0.6100,style_based,2025-09-27 17:46:48.472593,t,t,homepage_recommendations
MATCH_079463,40593,P000688,0.6100,style_based,2025-09-27 17:43:28.382493,t,t,homepage_recommendations
MATCH_014703,3892,P000278,0.6100,style_based,2025-09-27 17:43:24.537891,t,t,homepage_recommendations
MATCH_037593,27888,P000105,0.6100,style_based,2025-09-27 17:43:13.916536,t,t,homepage_recommendations
MATCH_032171,43591,P000706,0.6100,style_based,2025-09-27 17:41:42.301725,t,t,homepage_recommendations
MATCH_046870,39432,P000180,0.6100,style_based,2025-09-27 17:34:33.570611,t,t,homepage_recommendations
MATCH_095958,23320,P000147,0.6100,style_based,2025-09-27 17:34:23.074425,t,t,homepage_recommendations
MATCH_012582,1835,P000402,0.6100,style_based,2025-09-27 17:31:49.266342,t,t,homepage_recommendations
MATCH_094900,23066,P000388,0.6100,style_based,2025-09-27 17:31:37.352949,t,t,homepage_recommendations
MATCH_098064,45476,P000536,0.6100,style_based,2025-09-27 17:31:15.088442,t,t,homepage_recommendations
MATCH_007994,321,P000478,0.6100,style_based,2025-09-27 17:28:14.765531,t,t,homepage_recommendations
MATCH_029858,34360,P000147,0.6100,style_based,2025-09-27 17:27:38.819852,t,t,homepage_recommendations
MATCH_025602,24275,P000087,0.6100,style_based,2025-09-27 17:24:04.949326,t,t,homepage_recommendations
MATCH_066830,49554,P000036,0.6100,style_based,2025-09-27 17:22:24.867754,t,t,homepage_recommendations
MATCH_060665,26664,P000225,0.6100,style_based,2025-09-27 17:21:41.432338,t,t,homepage_recommendations
MATCH_009033,38393,P000176,0.6100,style_based,2025-09-27 17:20:35.510932,t,t,homepage_recommendations
MATCH_057516,18652,P000473,0.6100,style_based,2025-09-27 17:18:36.931076,t,t,homepage_recommendations
MATCH_012952,12653,P000136,0.6100,style_based,2025-09-27 17:18:03.808841,t,t,homepage_recommendations
MATCH_002186,18254,P000612,0.6100,style_based,2025-09-27 17:17:20.678902,t,t,homepage_recommendations
MATCH_059847,36621,P000328,0.6100,style_based,2025-09-27 17:16:16.244364,t,t,homepage_recommendations
MATCH_013935,16895,P000267,0.6100,style_based,2025-09-27 17:16:02.520987,t,t,homepage_recommendations
MATCH_063984,2013,P000649,0.6100,style_based,2025-09-27 17:15:08.277693,t,t,homepage_recommendations
MATCH_005851,33655,P000707,0.6100,style_based,2025-09-27 17:12:08.103354,t,t,homepage_recommendations
MATCH_047295,33334,P000582,0.6100,style_based,2025-09-27 17:09:20.958542,t,t,homepage_recommendations
MATCH_006006,46866,P000414,0.6100,style_based,2025-09-27 17:05:14.90186,t,t,homepage_recommendations
MATCH_002056,40785,P000550,0.6100,style_based,2025-09-27 17:00:49.345519,t,t,homepage_recommendations
MATCH_074886,7519,P000612,0.6100,style_based,2025-09-27 17:00:30.438167,t,t,homepage_recommendations
MATCH_067798,6067,P000083,0.6100,style_based,2025-09-27 16:59:54.988283,t,t,homepage_recommendations
MATCH_018768,35148,P000314,0.6100,style_based,2025-09-27 16:57:21.698967,t,t,homepage_recommendations
MATCH_070673,33819,P000343,0.6100,style_based,2025-09-27 16:57:21.118616,t,t,homepage_recommendations
MATCH_001219,42913,P000588,0.6100,style_based,2025-09-27 16:57:18.24287,t,t,homepage_recommendations
MATCH_038051,40184,P000707,0.6100,style_based,2025-09-27 16:56:55.900088,t,t,homepage_recommendations
MATCH_082281,1224,P000026,0.6100,style_based,2025-09-27 16:55:31.843499,t,t,homepage_recommendations
MATCH_031461,31987,P000561,0.6100,style_based,2025-09-27 16:55:12.441427,t,t,homepage_recommendations
MATCH_008952,48957,P000136,0.6100,style_based,2025-09-27 16:53:46.098638,t,t,homepage_recommendations
MATCH_003927,4950,P000270,0.6100,style_based,2025-09-27 16:53:39.815843,t,t,homepage_recommendations
MATCH_003645,5103,P000657,0.6100,style_based,2025-09-27 16:53:02.945664,t,t,homepage_recommendations
MATCH_044053,48202,P000677,0.6100,style_based,2025-09-27 16:51:16.840969,t,t,homepage_recommendations
MATCH_005339,39983,P000496,0.6100,style_based,2025-09-27 16:51:04.101854,t,t,homepage_recommendations
MATCH_051721,44211,P000605,0.6100,style_based,2025-09-27 16:50:10.168242,t,t,homepage_recommendations
MATCH_053546,43969,P000513,0.6100,style_based,2025-09-27 16:48:17.145985,t,t,homepage_recommendations
MATCH_096178,24064,P000303,0.6100,style_based,2025-09-27 16:45:50.907953,t,t,homepage_recommendations
MATCH_065926,27974,P000625,0.6100,style_based,2025-09-27 16:45:17.763936,t,t,homepage_recommendations
MATCH_040469,34085,P000654,0.6100,style_based,2025-09-27 16:44:40.810822,t,t,homepage_recommendations
MATCH_023522,46585,P000600,0.6100,style_based,2025-09-27 16:43:41.427405,t,t,homepage_recommendations
MATCH_069611,13491,P000140,0.6100,style_based,2025-09-27 16:43:27.461841,t,t,homepage_recommendations
MATCH_092861,11674,P000561,0.6100,style_based,2025-09-27 16:42:44.653126,t,t,homepage_recommendations
MATCH_058270,2038,P000180,0.6100,style_based,2025-09-27 16:38:34.128205,t,t,homepage_recommendations
MATCH_030990,44975,P000454,0.6100,style_based,2025-09-27 16:37:16.74859,t,t,homepage_recommendations
MATCH_099330,37754,P000036,0.6100,style_based,2025-09-27 16:37:01.752509,t,t,homepage_recommendations
MATCH_069491,36051,P000655,0.6100,style_based,2025-09-27 16:36:50.570779,t,t,homepage_recommendations
MATCH_027470,16717,P000180,0.6100,style_based,2025-09-27 16:35:28.337211,t,t,homepage_recommendations
MATCH_093765,27107,P000225,0.6100,style_based,2025-09-27 16:35:27.511058,t,t,homepage_recommendations
MATCH_029392,48020,P000681,0.6100,style_based,2025-09-27 16:30:50.617034,t,t,homepage_recommendations
MATCH_058408,1115,P000243,0.6100,style_based,2025-09-27 16:28:53.904228,t,t,homepage_recommendations
MATCH_005350,39983,P000103,0.6100,style_based,2025-09-27 16:28:36.938158,t,t,homepage_recommendations
MATCH_058901,18762,P000351,0.6100,style_based,2025-09-27 16:28:06.594015,t,t,homepage_recommendations
MATCH_010049,42760,P000047,0.6100,style_based,2025-09-27 16:27:13.277887,t,t,homepage_recommendations
MATCH_015959,13690,P000389,0.6100,style_based,2025-09-27 16:26:20.441097,t,t,homepage_recommendations
MATCH_006206,34046,P000414,0.6100,style_based,2025-09-27 16:25:42.605528,t,t,homepage_recommendations
MATCH_061769,24208,P000654,0.6100,style_based,2025-09-27 16:24:28.955805,t,t,homepage_recommendations
MATCH_088500,14289,P000388,0.6100,style_based,2025-09-27 16:23:01.075399,t,t,homepage_recommendations
MATCH_043230,46931,P000036,0.6100,style_based,2025-09-27 16:23:00.068737,t,t,homepage_recommendations
MATCH_060334,30440,P000557,0.6100,style_based,2025-09-27 16:20:21.287561,t,t,homepage_recommendations
MATCH_009255,15128,P000309,0.6100,style_based,2025-09-27 16:20:18.122608,t,t,homepage_recommendations
MATCH_006064,46866,P000536,0.6100,style_based,2025-09-27 16:19:17.53514,t,t,homepage_recommendations
MATCH_036158,40394,P000147,0.6100,style_based,2025-09-27 16:19:07.414338,t,t,homepage_recommendations
MATCH_058953,18762,P000677,0.6100,style_based,2025-09-27 16:17:03.506299,t,t,homepage_recommendations
MATCH_022189,8375,P000338,0.6100,style_based,2025-09-27 16:14:44.059608,t,t,homepage_recommendations
MATCH_033982,18040,P000402,0.6100,style_based,2025-09-27 16:14:19.029637,t,t,homepage_recommendations
MATCH_057934,6809,P000557,0.6100,style_based,2025-09-27 16:13:11.001205,t,t,homepage_recommendations
MATCH_027490,16717,P000454,0.6100,style_based,2025-09-27 16:13:06.821134,t,t,homepage_recommendations
MATCH_085882,37007,P000402,0.6100,style_based,2025-09-27 16:12:11.653701,t,t,homepage_recommendations
MATCH_080855,25199,P000309,0.6100,style_based,2025-09-27 16:11:45.74291,t,t,homepage_recommendations
MATCH_069303,25096,P000278,0.6100,style_based,2025-09-27 16:11:44.659075,t,t,homepage_recommendations
MATCH_079887,10122,P000356,0.6100,style_based,2025-09-27 16:09:38.441982,t,t,homepage_recommendations
MATCH_066712,20531,P000501,0.6100,style_based,2025-09-27 16:09:13.002808,t,t,homepage_recommendations
MATCH_015368,12784,P000314,0.6100,style_based,2025-09-27 16:08:35.179622,t,t,homepage_recommendations
MATCH_034604,10687,P000437,0.6100,style_based,2025-09-27 16:08:25.119555,t,t,homepage_recommendations
MATCH_032403,29223,P000278,0.6100,style_based,2025-09-27 16:06:11.328535,t,t,homepage_recommendations
MATCH_047730,32751,P000036,0.6100,style_based,2025-09-27 16:04:27.678583,t,t,homepage_recommendations
MATCH_086868,14889,P000314,0.6100,style_based,2025-09-27 16:03:42.735535,t,t,homepage_recommendations
MATCH_054801,14706,P000351,0.6100,style_based,2025-09-27 16:01:55.265462,t,t,homepage_recommendations
MATCH_077818,30584,P000458,0.6100,style_based,2025-09-27 16:01:45.944344,t,t,homepage_recommendations
MATCH_067171,46887,P000706,0.6100,style_based,2025-09-27 16:01:31.618492,t,t,homepage_recommendations
MATCH_088878,12868,P000303,0.6100,style_based,2025-09-27 15:58:15.259211,t,t,homepage_recommendations
MATCH_016227,25144,P000270,0.6100,style_based,2025-09-27 15:56:50.655144,t,t,homepage_recommendations
MATCH_017527,7153,P000270,0.6100,style_based,2025-09-27 15:55:37.841788,t,t,homepage_recommendations
MATCH_046844,39432,P000498,0.6100,style_based,2025-09-27 15:55:19.43917,t,t,homepage_recommendations
MATCH_059960,25754,P000420,0.6100,style_based,2025-09-27 15:54:24.852577,t,t,homepage_recommendations
MATCH_017307,18748,P000695,0.6100,style_based,2025-09-27 15:52:57.230075,t,t,homepage_recommendations
MATCH_008505,2972,P000299,0.6100,style_based,2025-09-27 15:52:31.532571,t,t,homepage_recommendations
MATCH_003216,8161,P000473,0.6100,style_based,2025-09-27 15:52:12.611273,t,t,homepage_recommendations
MATCH_013870,47450,P000180,0.6100,style_based,2025-09-27 15:49:13.750409,t,t,homepage_recommendations
MATCH_090056,30342,P000550,0.6100,style_based,2025-09-27 15:48:53.314415,t,t,homepage_recommendations
MATCH_058923,18762,P000326,0.6100,style_based,2025-09-27 15:45:13.723321,t,t,homepage_recommendations
MATCH_085508,35158,P000243,0.6100,style_based,2025-09-27 15:44:42.082206,t,t,homepage_recommendations
MATCH_054793,4840,P000105,0.6100,style_based,2025-09-27 15:44:19.012455,t,t,homepage_recommendations
MATCH_092651,8374,P000707,0.6100,style_based,2025-09-27 15:43:38.561984,t,t,homepage_recommendations
MATCH_070896,49320,P000118,0.6100,style_based,2025-09-27 15:41:12.732497,t,t,homepage_recommendations
MATCH_086922,16705,P000600,0.6100,style_based,2025-09-27 15:41:02.32256,t,t,homepage_recommendations
MATCH_040795,5118,P000582,0.6100,style_based,2025-09-27 15:40:31.435153,t,t,homepage_recommendations
MATCH_035800,28091,P000388,0.6100,style_based,2025-09-27 15:39:44.909188,t,t,homepage_recommendations
MATCH_052794,5954,P000478,0.6100,style_based,2025-09-27 15:38:29.800507,t,t,homepage_recommendations
MATCH_084904,39527,P000437,0.6100,style_based,2025-09-27 15:37:32.759559,t,t,homepage_recommendations
MATCH_015566,24827,P000004,0.6100,style_based,2025-09-27 15:36:33.350815,t,t,homepage_recommendations
MATCH_097066,30499,P000004,0.6100,style_based,2025-09-27 15:36:11.974714,t,t,homepage_recommendations
MATCH_037719,33011,P000588,0.6100,style_based,2025-09-27 15:35:08.101345,t,t,homepage_recommendations
MATCH_075778,12215,P000303,0.6100,style_based,2025-09-27 15:29:25.237674,t,t,homepage_recommendations
MATCH_038754,49133,P000506,0.6100,style_based,2025-09-27 15:28:54.753393,t,t,homepage_recommendations
MATCH_011833,46412,P000176,0.6100,style_based,2025-09-27 15:26:29.814542,t,t,homepage_recommendations
MATCH_082377,31433,P000329,0.6100,style_based,2025-09-27 15:23:56.976119,t,t,homepage_recommendations
MATCH_042331,41237,P000474,0.6100,style_based,2025-09-27 15:23:34.500026,t,t,homepage_recommendations
MATCH_083615,33025,P000476,0.6100,style_based,2025-09-27 15:23:10.695681,t,t,homepage_recommendations
MATCH_041164,12707,P000536,0.6100,style_based,2025-09-27 15:23:06.36345,t,t,homepage_recommendations
MATCH_076142,47297,P000585,0.6100,style_based,2025-09-27 15:21:39.037835,t,t,homepage_recommendations
MATCH_020620,36865,P000289,0.6100,style_based,2025-09-27 15:20:49.687698,t,t,homepage_recommendations
MATCH_049673,31609,P000343,0.6100,style_based,2025-09-27 15:19:44.021353,t,t,homepage_recommendations
MATCH_068372,42485,P000099,0.6100,style_based,2025-09-27 15:17:39.0148,t,t,homepage_recommendations
MATCH_087548,21677,P000597,0.6100,style_based,2025-09-27 15:16:49.326982,t,t,homepage_recommendations
MATCH_018045,38762,P000657,0.6100,style_based,2025-09-27 15:15:00.987465,t,t,homepage_recommendations
MATCH_034864,13062,P000536,0.6100,style_based,2025-09-27 15:14:25.089218,t,t,homepage_recommendations
MATCH_060905,45798,P000299,0.6100,style_based,2025-09-27 15:13:11.333509,t,t,homepage_recommendations
MATCH_031414,31987,P000387,0.6100,style_based,2025-09-27 15:11:38.051123,t,t,homepage_recommendations
MATCH_050855,25604,P000309,0.6100,style_based,2025-09-27 15:11:28.771202,t,t,homepage_recommendations
MATCH_091371,25194,P000706,0.6100,style_based,2025-09-27 15:09:24.988983,t,t,homepage_recommendations
MATCH_024423,17251,P000326,0.6100,style_based,2025-09-27 15:08:09.887608,t,t,homepage_recommendations
MATCH_050526,31983,P000625,0.6100,style_based,2025-09-27 15:08:08.825087,t,t,homepage_recommendations
MATCH_058794,45405,P000478,0.6100,style_based,2025-09-27 15:07:22.807434,t,t,homepage_recommendations
MATCH_038894,21290,P000478,0.6100,style_based,2025-09-27 15:04:10.318827,t,t,homepage_recommendations
MATCH_078508,2131,P000243,0.6100,style_based,2025-09-27 15:03:41.686178,t,t,homepage_recommendations
MATCH_099696,20544,P000118,0.6100,style_based,2025-09-27 15:03:29.800261,t,t,homepage_recommendations
MATCH_025819,33122,P000588,0.6100,style_based,2025-09-27 14:58:35.605303,t,t,homepage_recommendations
MATCH_020312,40227,P000501,0.6100,style_based,2025-09-27 14:54:58.814611,t,t,homepage_recommendations
MATCH_095872,48100,P000099,0.6100,style_based,2025-09-27 14:54:34.568528,t,t,homepage_recommendations
MATCH_072409,29445,P000377,0.6100,style_based,2025-09-27 14:53:29.398537,t,t,homepage_recommendations
MATCH_084560,4331,P000420,0.6100,style_based,2025-09-27 14:52:55.552703,t,t,homepage_recommendations
MATCH_082271,1224,P000706,0.6100,style_based,2025-09-27 14:50:10.283575,t,t,homepage_recommendations
MATCH_082349,31433,P000047,0.6100,style_based,2025-09-27 14:47:39.600313,t,t,homepage_recommendations
MATCH_057716,14266,P000473,0.6100,style_based,2025-09-27 14:46:28.954577,t,t,homepage_recommendations
MATCH_077444,17414,P000498,0.6100,style_based,2025-09-27 14:46:21.220586,t,t,homepage_recommendations
MATCH_005041,25281,P000652,0.6100,style_based,2025-09-27 14:46:18.351556,t,t,homepage_recommendations
MATCH_020298,24781,P000083,0.6100,style_based,2025-09-27 14:44:34.164444,t,t,homepage_recommendations
MATCH_075882,5593,P000402,0.6100,style_based,2025-09-27 14:44:14.097212,t,t,homepage_recommendations
MATCH_089809,48588,P000377,0.6100,style_based,2025-09-27 14:42:32.104479,t,t,homepage_recommendations
MATCH_022789,29641,P000338,0.6100,style_based,2025-09-27 14:41:58.870549,t,t,homepage_recommendations
MATCH_070621,33819,P000605,0.6100,style_based,2025-09-27 14:41:50.121137,t,t,homepage_recommendations
MATCH_089101,37194,P000351,0.6100,style_based,2025-09-27 14:40:38.197288,t,t,homepage_recommendations
MATCH_010319,23534,P000588,0.6100,style_based,2025-09-27 14:40:35.810393,t,t,homepage_recommendations
MATCH_089320,9587,P000289,0.6100,style_based,2025-09-27 14:38:00.608119,t,t,homepage_recommendations
MATCH_097873,19056,P000343,0.6100,style_based,2025-09-27 14:34:51.13456,t,t,homepage_recommendations
MATCH_095218,30739,P000458,0.6100,style_based,2025-09-27 14:31:42.458144,t,t,homepage_recommendations
MATCH_069483,36051,P000157,0.6100,style_based,2025-09-27 14:28:17.396629,t,t,homepage_recommendations
MATCH_098355,32662,P000309,0.6100,style_based,2025-09-27 14:26:32.755946,t,t,homepage_recommendations
MATCH_060658,26664,P000147,0.6100,style_based,2025-09-27 14:24:40.205071,t,t,homepage_recommendations
MATCH_025454,10591,P000506,0.6100,style_based,2025-09-27 14:24:36.746157,t,t,homepage_recommendations
MATCH_002844,49717,P000498,0.6100,style_based,2025-09-27 14:24:20.364154,t,t,homepage_recommendations
MATCH_063126,36553,P000625,0.6100,style_based,2025-09-27 14:23:19.989762,t,t,homepage_recommendations
MATCH_008809,14607,P000377,0.6100,style_based,2025-09-27 14:23:10.265129,t,t,homepage_recommendations
MATCH_010821,49110,P000605,0.6100,style_based,2025-09-27 14:22:15.646248,t,t,homepage_recommendations
MATCH_002427,30667,P000270,0.6100,style_based,2025-09-27 14:21:05.062827,t,t,homepage_recommendations
MATCH_032437,29223,P000693,0.6100,style_based,2025-09-27 14:18:10.396522,t,t,homepage_recommendations
MATCH_034546,14252,P000513,0.6100,style_based,2025-09-27 14:17:14.89264,t,t,homepage_recommendations
MATCH_083487,37166,P000356,0.6100,style_based,2025-09-27 14:15:18.158408,t,t,homepage_recommendations
MATCH_093482,6692,P000402,0.6100,style_based,2025-09-27 14:12:11.570209,t,t,homepage_recommendations
MATCH_025066,35846,P000004,0.6100,style_based,2025-09-27 14:11:57.249434,t,t,homepage_recommendations
MATCH_070397,30043,P000033,0.6100,style_based,2025-09-27 14:11:38.696531,t,t,homepage_recommendations
MATCH_034770,37421,P000180,0.6100,style_based,2025-09-27 14:10:41.490353,t,t,homepage_recommendations
MATCH_098036,45476,P000446,0.6100,style_based,2025-09-27 14:10:22.907285,t,t,homepage_recommendations
MATCH_039002,22853,P000087,0.6100,style_based,2025-09-27 14:09:35.061846,t,t,homepage_recommendations
MATCH_002946,8862,P000513,0.6100,style_based,2025-09-27 14:08:27.782915,t,t,homepage_recommendations
MATCH_055495,4186,P000582,0.6110,style_based,2025-09-27 14:05:51.584293,t,t,homepage_recommendations
MATCH_038827,21290,P000270,0.6110,style_based,2025-09-27 14:04:45.443157,t,t,homepage_recommendations
MATCH_055557,1343,P000594,0.6110,style_based,2025-09-27 14:01:00.644823,t,t,homepage_recommendations
MATCH_031093,16931,P000105,0.6110,style_based,2025-09-27 14:00:56.674125,t,t,homepage_recommendations
MATCH_010705,33877,P000299,0.6110,style_based,2025-09-27 14:00:37.286525,t,t,homepage_recommendations
MATCH_045664,7631,P000536,0.6110,style_based,2025-09-27 14:00:29.814312,t,t,homepage_recommendations
MATCH_081570,14872,P000180,0.6110,style_based,2025-09-27 13:57:45.421755,t,t,homepage_recommendations
MATCH_074637,29729,P000693,0.6110,style_based,2025-09-27 13:54:39.385506,t,t,homepage_recommendations
MATCH_063912,2013,P000501,0.6110,style_based,2025-09-27 13:54:14.875562,t,t,homepage_recommendations
MATCH_014672,14116,P000099,0.6110,style_based,2025-09-27 13:52:47.529689,t,t,homepage_recommendations
MATCH_058938,18762,P000252,0.6110,style_based,2025-09-27 13:50:56.375087,t,t,homepage_recommendations
MATCH_029433,23198,P000176,0.6110,style_based,2025-09-27 13:49:24.049756,t,t,homepage_recommendations
MATCH_043622,9353,P000600,0.6110,style_based,2025-09-27 13:46:38.851248,t,t,homepage_recommendations
MATCH_062985,23774,P000288,0.6110,style_based,2025-09-27 13:46:36.221657,t,t,homepage_recommendations
MATCH_071675,46712,P000057,0.6110,style_based,2025-09-27 13:46:20.870654,t,t,homepage_recommendations
MATCH_048600,24944,P000388,0.6110,style_based,2025-09-27 13:46:18.531601,t,t,homepage_recommendations
MATCH_096390,30916,P000454,0.6110,style_based,2025-09-27 13:43:56.589049,t,t,homepage_recommendations
MATCH_025398,6620,P000083,0.6110,style_based,2025-09-27 13:40:50.637044,t,t,homepage_recommendations
MATCH_045099,26392,P000384,0.6110,style_based,2025-09-27 13:40:24.657056,t,t,homepage_recommendations
MATCH_054627,22315,P000270,0.6110,style_based,2025-09-27 13:39:38.424692,t,t,homepage_recommendations
MATCH_027441,16717,P000652,0.6110,style_based,2025-09-27 13:38:50.374716,t,t,homepage_recommendations
MATCH_084650,30557,P000103,0.6110,style_based,2025-09-27 13:38:45.588682,t,t,homepage_recommendations
MATCH_058708,45405,P000243,0.6110,style_based,2025-09-27 13:33:22.735858,t,t,homepage_recommendations
MATCH_051337,28924,P000693,0.6110,style_based,2025-09-27 13:31:09.894623,t,t,homepage_recommendations
MATCH_081461,20164,P000561,0.6110,style_based,2025-09-27 13:30:14.470556,t,t,homepage_recommendations
