merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_country,acquirer_id,annual_volume,risk_level,created_at
MER96767680,Flower Shop - Mall #403,5193,FLORISTS,USA,ACQ94048168,7362870.01,LOW,2025-10-19T21:30:43.968423
MER32088298,PC Store - East Side #404,5045,COMPUTERS,USA,ACQ56879322,7049021.97,LOW,2025-10-19T21:30:43.968425
MER75476508,Active Life - South #405,7941,SPORTS_RECREATION,USA,ACQ10020765,5500227.94,LOW,2025-10-19T21:30:43.968428
MER62048708,City Center - Square #406,5311,DEPARTMENT_STORES,USA,ACQ40318748,2477392.43,LOW,2025-10-19T21:30:43.968431
MER58168277,Computer World - Center #407,5045,COMPUTERS,USA,ACQ88727470,1799030.10,LOW,2025-10-19T21:30:43.968434
MER90324271,Movie House - Downtown #408,7832,MOVIE_THEATERS,USA,ACQ98286717,5215323.40,LOW,2025-10-19T21:30:43.968436
MER41612512,Grand Hotel - West End #409,7011,HOTELS_MOTELS,USA,ACQ85961761,3901673.42,MEDIUM,2025-10-19T21:30:43.968439
MER35937838,Metro Transit - Avenue #410,4111,LOCAL_TRANSIT,USA,ACQ52151745,9203792.69,LOW,2025-10-19T21:30:43.968442
MER47665474,Burger Joint - East Side #411,5814,FAST_FOOD,USA,ACQ13508397,7128961.83,LOW,2025-10-19T21:30:43.968445
MER38701339,Comfort Shoes - West End #412,5661,SHOE_STORES,USA,ACQ13508397,5218119.36,LOW,2025-10-19T21:30:43.968447
MER53279630,Comfort Shoes - Square #413,5661,SHOE_STORES,USA,ACQ89350472,103395.76,MEDIUM,2025-10-19T21:30:43.968450
MER61578092,Book Haven - Mall #414,5942,BOOKSTORES,USA,ACQ91436840,9129631.23,LOW,2025-10-19T21:30:43.968453
MER58698883,Book Haven - Uptown #415,5942,BOOKSTORES,USA,ACQ88727470,3745631.33,HIGH,2025-10-19T21:30:43.968455
MER42173584,Asian Fusion - South #416,5812,RESTAURANTS,USA,ACQ69246647,5526003.43,MEDIUM,2025-10-19T21:30:43.968458
MER62553502,Quick Meds - South #417,5912,DRUG_STORES,USA,ACQ29634465,844250.71,LOW,2025-10-19T21:30:43.968461
MER31534749,Tech Solutions - Downtown #418,5045,COMPUTERS,USA,ACQ70476569,8982244.46,LOW,2025-10-19T21:30:43.968464
MER35760061,Flower Shop - Street #419,5193,FLORISTS,USA,ACQ14228164,9292891.94,LOW,2025-10-19T21:30:43.968466
MER90153256,Gadget Store - Center #420,5732,ELECTRONICS,USA,ACQ96364524,3484714.52,MEDIUM,2025-10-19T21:30:43.968469
MER16728921,Health Drugs - Downtown #421,5912,DRUG_STORES,USA,ACQ64694522,7623948.99,LOW,2025-10-19T21:30:43.968472
MER15159042,Corner Tavern - South #422,5813,BARS_TAVERNS,USA,ACQ55008575,8720096.04,LOW,2025-10-19T21:30:43.968474
MER44492465,The Pub - East Side #423,5813,BARS_TAVERNS,USA,ACQ53211413,7525501.84,HIGH,2025-10-19T21:30:43.968477
MER21141584,Mega Store - Center #424,5311,DEPARTMENT_STORES,USA,ACQ41181329,7163508.31,LOW,2025-10-19T21:30:43.968480
MER27228563,PC Store - Center #425,5045,COMPUTERS,USA,ACQ40318748,4921415.26,HIGH,2025-10-19T21:30:43.968482
MER29467474,Fitness Club - Square #426,7941,SPORTS_RECREATION,USA,ACQ96364524,9741488.94,LOW,2025-10-19T21:30:43.968485
MER60119525,Tech World - Square #427,5732,ELECTRONICS,USA,ACQ50716989,8585896.74,MEDIUM,2025-10-19T21:30:43.968488
MER35755515,Sports Center - Street #428,7941,SPORTS_RECREATION,USA,ACQ48564596,4879352.22,MEDIUM,2025-10-19T21:30:43.968490
MER81545420,Petal Palace - East Side #429,5193,FLORISTS,USA,ACQ39709134,3698613.40,LOW,2025-10-19T21:30:43.968493
MER24408290,Corner Tavern - West End #430,5813,BARS_TAVERNS,USA,ACQ94048168,6351118.59,MEDIUM,2025-10-19T21:30:43.968496
MER83559112,Bloom Garden - East Side #431,5193,FLORISTS,USA,ACQ10020765,2818323.77,LOW,2025-10-19T21:30:43.968499
MER47494547,Glamour Salon - Square #432,7230,BEAUTY_SALONS,USA,ACQ38730798,7738455.72,LOW,2025-10-19T21:30:43.968501
MER38168235,Medical Center - East Side #433,8011,DOCTORS,USA,ACQ73495889,1663944.92,MEDIUM,2025-10-19T21:30:43.968504
MER40176680,Electronics Plus - South #434,5732,ELECTRONICS,USA,ACQ48464257,6906071.96,MEDIUM,2025-10-19T21:30:43.968507
MER64577772,Value Foods - Uptown #435,5411,GROCERY_STORES,USA,ACQ13508397,8878819.51,MEDIUM,2025-10-19T21:30:43.968509
MER92636647,Care Doctors - East Side #436,8011,DOCTORS,USA,ACQ38730798,7092891.46,MEDIUM,2025-10-19T21:30:43.968512
MER82401452,Tech Solutions - Downtown #437,5045,COMPUTERS,USA,ACQ48564596,7175163.17,MEDIUM,2025-10-19T21:30:43.968515
MER39835659,The Pub - Mall #438,5813,BARS_TAVERNS,USA,ACQ50716989,8538872.83,LOW,2025-10-19T21:30:43.968518
MER31799129,Variety Shop - Street #439,5999,MISC_RETAIL,USA,ACQ78785655,6239373.94,LOW,2025-10-19T21:30:43.968520
MER41397749,Flower Shop - Avenue #440,5193,FLORISTS,USA,ACQ89350472,9098674.76,MEDIUM,2025-10-19T21:30:43.968523
MER58285684,Express Gas - South #441,5541,GAS_STATIONS,USA,ACQ80454677,8328437.49,LOW,2025-10-19T21:30:43.968526
MER85541366,Library Shop - Center #442,5942,BOOKSTORES,USA,ACQ29634465,9974680.71,LOW,2025-10-19T21:30:43.968529
MER96407039,Express Airways - Avenue #443,4511,AIRLINES,USA,ACQ64791428,4043013.94,LOW,2025-10-19T21:30:43.968532
MER86199527,Quick Meds - East Side #444,5912,DRUG_STORES,USA,ACQ12075350,6078314.33,LOW,2025-10-19T21:30:43.968534
MER38581835,Computer World - Street #445,5045,COMPUTERS,USA,ACQ38881026,3762022.84,LOW,2025-10-19T21:30:43.968537
MER45023843,Flower Shop - Mall #446,5193,FLORISTS,USA,ACQ56538930,8370395.53,LOW,2025-10-19T21:30:43.968540
MER59908641,Express Airways - North #447,4511,AIRLINES,USA,ACQ50716989,546782.48,LOW,2025-10-19T21:30:43.968543
MER69139814,Quick Fuel - Mall #448,5541,GAS_STATIONS,USA,ACQ45737195,3303630.50,HIGH,2025-10-19T21:30:43.968545
MER45355494,Gadget Store - South #449,5732,ELECTRONICS,USA,ACQ15661235,7541450.17,LOW,2025-10-19T21:30:43.968548
MER13580600,Sports Center - Square #450,7941,SPORTS_RECREATION,USA,ACQ21389405,1176414.57,LOW,2025-10-19T21:30:43.968551
MER34546044,The Pub - Center #451,5813,BARS_TAVERNS,USA,ACQ78716846,1571055.48,MEDIUM,2025-10-19T21:30:43.968554
MER13239930,Luxury Suites - Plaza #452,7011,HOTELS_MOTELS,USA,ACQ30331290,2773845.51,LOW,2025-10-19T21:30:43.968557
MER22237800,Health Clinic - East Side #453,8011,DOCTORS,USA,ACQ91755504,5210999.24,LOW,2025-10-19T21:30:43.968560
MER22615985,Super Mart - South #454,5411,GROCERY_STORES,USA,ACQ48464257,443113.77,LOW,2025-10-19T21:30:43.968562
MER48134260,City Bus - West End #455,4111,LOCAL_TRANSIT,USA,ACQ21389405,5066607.34,MEDIUM,2025-10-19T21:30:43.968565
MER69693263,Budget Inn - South #456,7011,HOTELS_MOTELS,USA,ACQ48253947,4321472.22,LOW,2025-10-19T21:30:43.968568
MER27741208,Corner Tavern - West End #457,5813,BARS_TAVERNS,USA,ACQ10020765,7978933.24,MEDIUM,2025-10-19T21:30:43.968571
MER60272668,Sky Airlines - Avenue #458,4511,AIRLINES,USA,ACQ69956196,6189999.74,LOW,2025-10-19T21:30:43.968574
MER50425456,Electronics Plus - Plaza #459,5732,ELECTRONICS,USA,ACQ96235091,5208343.87,LOW,2025-10-19T21:30:43.968578
MER57182460,Tech World - Downtown #460,5732,ELECTRONICS,USA,ACQ91436840,5621207.19,MEDIUM,2025-10-19T21:30:43.968581
MER23004268,Glamour Salon - Street #461,7230,BEAUTY_SALONS,USA,ACQ50369474,7839493.48,MEDIUM,2025-10-19T21:30:43.968584
MER22472513,Budget Inn - Street #462,7011,HOTELS_MOTELS,USA,ACQ96167960,7248173.88,LOW,2025-10-19T21:30:43.968588
MER87865084,City Center - Plaza #463,5311,DEPARTMENT_STORES,USA,ACQ89178472,7222137.14,LOW,2025-10-19T21:30:43.968591
MER13579439,Quick Meds - Center #464,5912,DRUG_STORES,USA,ACQ52151745,9665228.40,MEDIUM,2025-10-19T21:30:43.968594
MER15672098,Hair Studio - Square #465,7230,BEAUTY_SALONS,USA,ACQ94152273,3317223.89,LOW,2025-10-19T21:30:43.968597
MER81298671,Highway Stop - East Side #466,5541,GAS_STATIONS,USA,ACQ72678117,2215720.34,LOW,2025-10-19T21:30:43.968600
MER15608405,Reader's Corner - South #467,5942,BOOKSTORES,USA,ACQ75820573,4740114.29,LOW,2025-10-19T21:30:43.968604
MER70205114,Express Gas - East Side #468,5541,GAS_STATIONS,USA,ACQ38730798,7847053.34,LOW,2025-10-19T21:30:43.968607
MER14735020,General Store - Uptown #469,5999,MISC_RETAIL,USA,ACQ80454677,8112169.53,MEDIUM,2025-10-19T21:30:43.968609
MER50363679,Health Drugs - Square #470,5912,DRUG_STORES,USA,ACQ48564596,1090465.79,LOW,2025-10-19T21:30:43.968612
MER48452570,City Pharmacy - Street #471,5912,DRUG_STORES,USA,ACQ64791428,4444290.76,MEDIUM,2025-10-19T21:30:43.968615
MER87252699,Health Clinic - Square #472,8011,DOCTORS,USA,ACQ53211413,3317739.72,LOW,2025-10-19T21:30:43.968618
MER34760109,Mega Store - Center #473,5311,DEPARTMENT_STORES,USA,ACQ49890880,9184182.55,LOW,2025-10-19T21:30:43.968620
MER13739213,Grand Hotel - East Side #474,7011,HOTELS_MOTELS,USA,ACQ73495889,5574753.94,MEDIUM,2025-10-19T21:30:43.968623
MER46399008,Film Center - Square #475,7832,MOVIE_THEATERS,USA,ACQ28117451,8321871.69,LOW,2025-10-19T21:30:43.968626
MER87033070,Gadget Store - Downtown #476,5732,ELECTRONICS,USA,ACQ15503664,6799307.38,LOW,2025-10-19T21:30:43.968629
MER26571927,Hair Studio - Downtown #477,7230,BEAUTY_SALONS,USA,ACQ96167960,4246438.91,LOW,2025-10-19T21:30:43.968631
MER11851590,Highway Stop - Uptown #478,5541,GAS_STATIONS,USA,ACQ91436840,3731159.85,LOW,2025-10-19T21:30:43.968634
MER47001968,Beauty Spot - Downtown #479,7230,BEAUTY_SALONS,USA,ACQ55534300,3014354.51,LOW,2025-10-19T21:30:43.968637
MER99611054,Sports Bar - Street #480,5813,BARS_TAVERNS,USA,ACQ49800473,8446392.54,LOW,2025-10-19T21:30:43.968640
MER97992149,Book Haven - North #481,5942,BOOKSTORES,USA,ACQ72678117,5903569.38,MEDIUM,2025-10-19T21:30:43.968643
MER11912831,Reader's Corner - Mall #482,5942,BOOKSTORES,USA,ACQ34975353,3386415.62,HIGH,2025-10-19T21:30:43.968647
MER63844684,Glamour Salon - Square #483,7230,BEAUTY_SALONS,USA,ACQ89178472,6223228.60,LOW,2025-10-19T21:30:43.968649
MER21928475,Medical Center - North #484,8011,DOCTORS,USA,ACQ50369474,5272059.15,HIGH,2025-10-19T21:30:43.968652
MER48043188,Express Gas - Street #485,5541,GAS_STATIONS,USA,ACQ96167960,7264658.13,LOW,2025-10-19T21:30:43.968655
MER83112739,Global Air - Street #486,4511,AIRLINES,USA,ACQ68711523,8963540.81,LOW,2025-10-19T21:30:43.968658
MER76567239,Variety Shop - South #487,5999,MISC_RETAIL,USA,ACQ39709134,3528715.85,HIGH,2025-10-19T21:30:43.968660
MER78589506,Sky Airlines - Downtown #488,4511,AIRLINES,USA,ACQ39709134,7668881.91,LOW,2025-10-19T21:30:43.968663
MER28409981,Reader's Corner - Downtown #489,5942,BOOKSTORES,USA,ACQ11132099,4217742.40,LOW,2025-10-19T21:30:43.968666
MER86671354,Health Clinic - Square #490,8011,DOCTORS,USA,ACQ59528290,1818954.23,HIGH,2025-10-19T21:30:43.968668
MER13725199,Super Mart - South #491,5411,GROCERY_STORES,USA,ACQ40318748,8337059.14,LOW,2025-10-19T21:30:43.968671
MER25422581,Asian Fusion - Plaza #492,5812,RESTAURANTS,USA,ACQ13508397,9723381.68,LOW,2025-10-19T21:30:43.968674
MER31143381,Sports Bar - West End #493,5813,BARS_TAVERNS,USA,ACQ55534300,7086830.54,MEDIUM,2025-10-19T21:30:43.968676
MER58067743,Fast Eats - North #494,5814,FAST_FOOD,USA,ACQ96235091,5186250.18,LOW,2025-10-19T21:30:43.968679
MER32877577,Grand Hotel - South #495,7011,HOTELS_MOTELS,USA,ACQ15661235,8947307.86,MEDIUM,2025-10-19T21:30:43.968682
MER74370336,Highway Stop - East Side #496,5541,GAS_STATIONS,USA,ACQ64544883,6415730.82,LOW,2025-10-19T21:30:43.968684
MER14551932,Tech Solutions - West End #497,5045,COMPUTERS,USA,ACQ30331290,7785232.22,MEDIUM,2025-10-19T21:30:43.968687
MER80841925,Sports Center - Square #498,7941,SPORTS_RECREATION,USA,ACQ39147115,1459419.65,LOW,2025-10-19T21:30:43.968690
MER80876721,Active Life - Avenue #499,7941,SPORTS_RECREATION,USA,ACQ17831942,4421091.07,LOW,2025-10-19T21:30:43.968693
MER80506289,Bloom Garden - East Side #500,5193,FLORISTS,USA,ACQ87277308,1067191.55,LOW,2025-10-19T21:30:43.968695
MER59016218,Express Gas - Mall #501,5541,GAS_STATIONS,USA,ACQ91436840,4929117.11,HIGH,2025-10-19T21:30:43.968698
MER25693278,Beauty Spot - Mall #502,7230,BEAUTY_SALONS,USA,ACQ94152273,3795111.69,LOW,2025-10-19T21:30:43.968701
MER33282374,Health Clinic - Street #503,8011,DOCTORS,USA,ACQ28117451,5996705.50,MEDIUM,2025-10-19T21:30:43.968704
MER33002973,Grand Hotel - Street #504,7011,HOTELS_MOTELS,USA,ACQ96167960,1974177.96,LOW,2025-10-19T21:30:43.968707
MER94884423,Budget Inn - Square #505,7011,HOTELS_MOTELS,USA,ACQ48253947,8446667.02,HIGH,2025-10-19T21:30:43.968709
MER96654744,Tech Solutions - Plaza #506,5045,COMPUTERS,USA,ACQ70476569,5575838.40,LOW,2025-10-19T21:30:43.968712
MER68415907,Variety Shop - West End #507,5999,MISC_RETAIL,USA,ACQ53482202,2401436.09,LOW,2025-10-19T21:30:43.968715
MER87391702,Value Foods - Square #508,5411,GROCERY_STORES,USA,ACQ89477570,1419820.79,LOW,2025-10-19T21:30:43.968718
MER76678087,Corner Tavern - Plaza #509,5813,BARS_TAVERNS,USA,ACQ38881026,1533105.72,HIGH,2025-10-19T21:30:43.968721
MER51076392,Care Doctors - Center #510,8011,DOCTORS,USA,ACQ96235091,6958072.92,LOW,2025-10-19T21:30:43.968723
MER60235602,Fitness Club - Plaza #511,7941,SPORTS_RECREATION,USA,ACQ13508397,3835938.18,LOW,2025-10-19T21:30:43.968726
MER98265458,Corner Tavern - Center #512,5813,BARS_TAVERNS,USA,ACQ50369474,5781776.90,HIGH,2025-10-19T21:30:43.968729
MER54033284,General Store - North #513,5999,MISC_RETAIL,USA,ACQ53482202,6812660.29,LOW,2025-10-19T21:30:43.968731
MER77653130,Family Department - West End #514,5311,DEPARTMENT_STORES,USA,ACQ68711523,7585974.70,HIGH,2025-10-19T21:30:43.968734
MER98637739,Variety Shop - Street #515,5999,MISC_RETAIL,USA,ACQ73495889,979151.98,LOW,2025-10-19T21:30:43.968736
MER42633813,Quick Meds - Plaza #516,5912,DRUG_STORES,USA,ACQ12075350,4384131.04,LOW,2025-10-19T21:30:43.968739
MER41733272,Film Center - South #517,7832,MOVIE_THEATERS,USA,ACQ41181329,6030617.03,LOW,2025-10-19T21:30:43.968742
MER69035287,Metro Transit - Square #518,4111,LOCAL_TRANSIT,USA,ACQ17831942,6152630.99,LOW,2025-10-19T21:30:43.968745
MER71443901,Electronics Plus - Square #519,5732,ELECTRONICS,USA,ACQ55534300,613077.18,HIGH,2025-10-19T21:30:43.968747
MER32147789,Tech World - Downtown #520,5732,ELECTRONICS,USA,ACQ34975353,7739601.05,MEDIUM,2025-10-19T21:30:43.968750
MER16823351,Value Foods - West End #521,5411,GROCERY_STORES,USA,ACQ13508397,3512134.33,LOW,2025-10-19T21:30:43.968753
MER10394117,Express Airways - Mall #522,4511,AIRLINES,USA,ACQ87277308,1411123.27,MEDIUM,2025-10-19T21:30:43.968756
MER39900271,Film Center - Mall #523,7832,MOVIE_THEATERS,USA,ACQ64544883,7649201.52,MEDIUM,2025-10-19T21:30:43.968759
MER12229085,Everything Plus - North #524,5999,MISC_RETAIL,USA,ACQ15352021,4961694.64,LOW,2025-10-19T21:30:43.968761
MER17966973,Budget Inn - Center #525,7011,HOTELS_MOTELS,USA,ACQ50716989,1558012.48,LOW,2025-10-19T21:30:43.968764
MER35136658,Value Foods - South #526,5411,GROCERY_STORES,USA,ACQ55534300,5555173.31,LOW,2025-10-19T21:30:43.968767
MER88263074,PC Store - Uptown #527,5045,COMPUTERS,USA,ACQ70476569,1919370.02,MEDIUM,2025-10-19T21:30:43.968770
MER93151833,Burger Joint - Mall #528,5814,FAST_FOOD,USA,ACQ91436840,5556279.74,MEDIUM,2025-10-19T21:30:43.968772
MER35558153,Medical Center - West End #529,8011,DOCTORS,USA,ACQ21389405,7312679.86,LOW,2025-10-19T21:30:43.968775
MER75288454,City Pharmacy - East Side #530,5912,DRUG_STORES,USA,ACQ28117451,1832184.82,MEDIUM,2025-10-19T21:30:43.968778
MER22786414,Tech World - Street #531,5732,ELECTRONICS,USA,ACQ53211413,4923373.38,LOW,2025-10-19T21:30:43.968780
MER73588095,Flower Shop - Center #532,5193,FLORISTS,USA,ACQ53211413,381187.77,MEDIUM,2025-10-19T21:30:43.968783
MER59719447,Glamour Salon - Downtown #533,7230,BEAUTY_SALONS,USA,ACQ30331290,222609.68,LOW,2025-10-19T21:30:43.968786
MER55326508,Tech Solutions - South #534,5045,COMPUTERS,USA,ACQ48253947,2538446.77,MEDIUM,2025-10-19T21:30:43.968789
MER53480373,Everything Plus - Square #535,5999,MISC_RETAIL,USA,ACQ82027633,1087556.76,LOW,2025-10-19T21:30:43.968792
MER82366606,Budget Inn - East Side #536,7011,HOTELS_MOTELS,USA,ACQ13508397,7595309.98,LOW,2025-10-19T21:30:43.968795
MER11702472,Variety Shop - Street #537,5999,MISC_RETAIL,USA,ACQ14228164,275451.95,LOW,2025-10-19T21:30:43.968801
MER57942347,Super Mart - Plaza #538,5411,GROCERY_STORES,USA,ACQ21389405,9639750.91,MEDIUM,2025-10-19T21:30:43.968804
MER74215153,Hair Studio - Mall #539,7230,BEAUTY_SALONS,USA,ACQ89350472,3020711.17,LOW,2025-10-19T21:30:43.968807
MER62285925,City Pharmacy - Square #540,5912,DRUG_STORES,USA,ACQ59528290,3001864.38,LOW,2025-10-19T21:30:43.968809
MER64329872,Fast Eats - South #541,5814,FAST_FOOD,USA,ACQ96167960,2062997.04,LOW,2025-10-19T21:30:43.968812
MER97423465,Active Life - North #542,7941,SPORTS_RECREATION,USA,ACQ94048168,7424761.64,LOW,2025-10-19T21:30:43.968815
MER62719669,Global Air - Street #543,4511,AIRLINES,USA,ACQ48464257,8383546.28,HIGH,2025-10-19T21:30:43.968818
MER74313947,Comfort Shoes - North #544,5661,SHOE_STORES,USA,ACQ50369474,7453860.37,HIGH,2025-10-19T21:30:43.968820
MER80501883,Sports Center - Plaza #545,7941,SPORTS_RECREATION,USA,ACQ13508397,6324237.76,HIGH,2025-10-19T21:30:43.968823
MER83653511,Organic Market - North #546,5411,GROCERY_STORES,USA,ACQ61710197,1923754.35,LOW,2025-10-19T21:30:43.968826
MER41530779,Cinema Palace - West End #547,7832,MOVIE_THEATERS,USA,ACQ18467458,5668876.64,LOW,2025-10-19T21:30:43.968828
MER10874692,Reader's Corner - South #548,5942,BOOKSTORES,USA,ACQ18467458,764312.52,LOW,2025-10-19T21:30:43.968831
MER78592448,Shoe Palace - Uptown #549,5661,SHOE_STORES,USA,ACQ72678117,7126647.08,MEDIUM,2025-10-19T21:30:43.968834
MER72591853,Active Life - South #550,7941,SPORTS_RECREATION,USA,ACQ39147115,8109839.16,LOW,2025-10-19T21:30:43.968837
MER94603551,PC Store - South #551,5045,COMPUTERS,USA,ACQ64791428,9902547.23,LOW,2025-10-19T21:30:43.968839
MER93850821,Electronics Plus - Street #552,5732,ELECTRONICS,USA,ACQ49890880,1963525.40,LOW,2025-10-19T21:30:43.968842
MER99648322,Book Haven - Downtown #553,5942,BOOKSTORES,USA,ACQ75820573,3498958.45,LOW,2025-10-19T21:30:43.968845
MER55048243,Steakhouse - Mall #554,5812,RESTAURANTS,USA,ACQ78785655,742187.97,LOW,2025-10-19T21:30:43.968848
MER41732092,Computer World - Mall #555,5045,COMPUTERS,USA,ACQ10020765,2184128.95,LOW,2025-10-19T21:30:43.968850
MER31694567,Rapid Rail - North #556,4111,LOCAL_TRANSIT,USA,ACQ52151745,5641848.13,MEDIUM,2025-10-19T21:30:43.968853
MER74590175,Budget Inn - Mall #557,7011,HOTELS_MOTELS,USA,ACQ85961761,4642874.77,HIGH,2025-10-19T21:30:43.968856
MER28794731,Fresh Market - Plaza #558,5411,GROCERY_STORES,USA,ACQ10199198,3933594.56,HIGH,2025-10-19T21:30:43.968859
MER93954665,Steakhouse - Avenue #559,5812,RESTAURANTS,USA,ACQ56538930,2517591.99,LOW,2025-10-19T21:30:43.968862
MER53335042,Rapid Rail - Center #560,4111,LOCAL_TRANSIT,USA,ACQ56879322,421410.17,LOW,2025-10-19T21:30:43.968864
MER54172547,City Pharmacy - North #561,5912,DRUG_STORES,USA,ACQ88727470,3746279.48,LOW,2025-10-19T21:30:43.968867
MER52390329,Health Clinic - Mall #562,8011,DOCTORS,USA,ACQ64791428,3500467.56,LOW,2025-10-19T21:30:43.968870
MER34712625,Footwear Express - Mall #563,5661,SHOE_STORES,USA,ACQ56879322,3050574.24,LOW,2025-10-19T21:30:43.968872
MER89552204,Sports Bar - Downtown #564,5813,BARS_TAVERNS,USA,ACQ45737195,9940566.72,LOW,2025-10-19T21:30:43.968875
MER72005165,Petal Palace - South #565,5193,FLORISTS,USA,ACQ48253947,2580552.43,LOW,2025-10-19T21:30:43.968878
MER75637077,Cinema Palace - Downtown #566,7832,MOVIE_THEATERS,USA,ACQ14228164,7864053.39,MEDIUM,2025-10-19T21:30:43.968881
MER59402724,Library Shop - Downtown #567,5942,BOOKSTORES,USA,ACQ69425290,8433784.30,LOW,2025-10-19T21:30:43.968884
MER81432934,Cinema Palace - Downtown #568,7832,MOVIE_THEATERS,USA,ACQ85961761,7489330.02,LOW,2025-10-19T21:30:43.968886
MER88476336,Shoe Palace - North #569,5661,SHOE_STORES,USA,ACQ82027633,7734597.51,LOW,2025-10-19T21:30:43.968889
MER18415896,Health Clinic - North #570,8011,DOCTORS,USA,ACQ69425290,7534299.30,LOW,2025-10-19T21:30:43.968892
MER98633729,Health Clinic - Square #571,8011,DOCTORS,USA,ACQ98286717,630494.79,HIGH,2025-10-19T21:30:43.968895
MER44778902,City Pharmacy - Avenue #572,5912,DRUG_STORES,USA,ACQ62715157,548408.40,MEDIUM,2025-10-19T21:30:43.968899
MER26095886,Global Air - Uptown #573,4511,AIRLINES,USA,ACQ57403969,1316704.12,MEDIUM,2025-10-19T21:30:43.968901
MER59807672,Budget Inn - Center #574,7011,HOTELS_MOTELS,USA,ACQ29634465,2887676.51,LOW,2025-10-19T21:30:43.968904
MER53887750,Everything Plus - Mall #575,5999,MISC_RETAIL,USA,ACQ72678117,8814499.01,LOW,2025-10-19T21:30:43.968908
MER88680214,Movie House - Street #576,7832,MOVIE_THEATERS,USA,ACQ39147115,3569645.54,LOW,2025-10-19T21:30:43.968911
MER65212067,Quick Bites - Plaza #577,5814,FAST_FOOD,USA,ACQ41821524,1425058.09,MEDIUM,2025-10-19T21:30:43.968914
MER16424049,Electronics Plus - Uptown #578,5732,ELECTRONICS,USA,ACQ40073549,8353387.32,HIGH,2025-10-19T21:30:43.968918
MER33287451,City Pharmacy - North #579,5912,DRUG_STORES,USA,ACQ52151745,4364765.98,MEDIUM,2025-10-19T21:30:43.968921
MER21013733,Fast Eats - Plaza #580,5814,FAST_FOOD,USA,ACQ39709134,2472123.81,MEDIUM,2025-10-19T21:30:43.968924
MER42951501,Tech World - East Side #581,5732,ELECTRONICS,USA,ACQ91755504,5797657.95,LOW,2025-10-19T21:30:43.968928
MER81239494,Sky Airlines - North #582,4511,AIRLINES,USA,ACQ85961761,632781.69,MEDIUM,2025-10-19T21:30:43.968931
MER79841385,Reader's Corner - Downtown #583,5942,BOOKSTORES,USA,ACQ95976277,8497678.52,HIGH,2025-10-19T21:30:43.968934
MER13579537,PC Store - Center #584,5045,COMPUTERS,USA,ACQ80454677,7351923.80,MEDIUM,2025-10-19T21:30:43.968937
MER77374870,Active Life - Center #585,7941,SPORTS_RECREATION,USA,ACQ38881026,7953213.73,MEDIUM,2025-10-19T21:30:43.968940
MER31785797,Petal Palace - Avenue #586,5193,FLORISTS,USA,ACQ49890880,8790844.03,LOW,2025-10-19T21:30:43.968943
MER57281478,Petal Palace - Mall #587,5193,FLORISTS,USA,ACQ69956196,3955574.47,HIGH,2025-10-19T21:30:43.968946
MER19411374,Quick Fuel - Avenue #588,5541,GAS_STATIONS,USA,ACQ56538930,2514180.69,LOW,2025-10-19T21:30:43.968948
MER25809452,City Pharmacy - Plaza #589,5912,DRUG_STORES,USA,ACQ40318748,5310118.23,LOW,2025-10-19T21:30:43.968951
MER12316820,Express Gas - Plaza #590,5541,GAS_STATIONS,USA,ACQ15661235,997857.92,LOW,2025-10-19T21:30:43.968954
MER38351159,Bloom Garden - Downtown #591,5193,FLORISTS,USA,ACQ80454677,3283648.87,LOW,2025-10-19T21:30:43.968957
MER69157361,Footwear Express - Avenue #592,5661,SHOE_STORES,USA,ACQ18467458,2748123.93,MEDIUM,2025-10-19T21:30:43.968959
MER37970166,Quick Bites - Downtown #593,5814,FAST_FOOD,USA,ACQ34975353,4213079.60,MEDIUM,2025-10-19T21:30:43.968962
MER12524341,Variety Shop - Square #594,5999,MISC_RETAIL,USA,ACQ69246647,9817312.59,LOW,2025-10-19T21:30:43.968967
MER69297887,Highway Stop - Plaza #595,5541,GAS_STATIONS,USA,ACQ53211413,5453617.89,MEDIUM,2025-10-19T21:30:43.968969
MER56371661,Sports Center - Downtown #596,7941,SPORTS_RECREATION,USA,ACQ82093695,9117027.63,LOW,2025-10-19T21:30:43.968972
MER24178006,City Bus - East Side #597,4111,LOCAL_TRANSIT,USA,ACQ30331290,1870179.63,LOW,2025-10-19T21:30:43.968975
MER68455893,Tech Solutions - East Side #598,5045,COMPUTERS,USA,ACQ89178472,6228108.63,MEDIUM,2025-10-19T21:30:43.968978
MER15624790,Budget Inn - Street #599,7011,HOTELS_MOTELS,USA,ACQ41181329,8563944.51,MEDIUM,2025-10-19T21:30:43.968980
MER70141770,City Pharmacy - Plaza #600,5912,DRUG_STORES,USA,ACQ50369474,3881239.19,MEDIUM,2025-10-19T21:30:43.968983
MER10909821,Shoe Palace - Mall #601,5661,SHOE_STORES,USA,ACQ91436840,1675116.91,LOW,2025-10-19T21:30:43.968990
MER75879684,Variety Shop - Mall #602,5999,MISC_RETAIL,USA,ACQ45737195,4087729.54,LOW,2025-10-19T21:30:43.968993
MER20208895,Beauty Spot - South #603,7230,BEAUTY_SALONS,USA,ACQ64694522,9900449.10,MEDIUM,2025-10-19T21:30:43.968996
MER78432728,City Bus - East Side #604,4111,LOCAL_TRANSIT,USA,ACQ38730798,1797397.52,LOW,2025-10-19T21:30:43.968999
